intentType obs_collection provenance_name instrument_name project filters wavelength_region target_name target_classification obs_id s_ra s_dec dataproduct_type proposal_pi calib_level t_min t_max t_exptime em_min em_max obs_title t_obs_release proposal_id proposal_type sequence_number s_region jpegURL dataURL dataRights mtFlag srcDen obsid objID exptime distance obsID obs_collection_products dataproduct_type_products description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project_products prvversion proposal_id_products productFilename size parent_obsid dataRights_products calib_level_products filters_products author mission # year sort_order
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo204897050 "" hlsp_k2sff_k2_lightcurve_204897050-c02_kepler_v1_llc 240.42075 -20.368889 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 240.42075 -20.368889 0.0011111111111111111" mast:HLSP/k2sff/c02/204800000/97050/hlsp_k2sff_k2_lightcurve_204897050-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/204800000/97050/hlsp_k2sff_k2_lightcurve_204897050-c02_kepler_v1_llc.fits PUBLIC False nan 30160263 601029856 1800 0.0 30160263 HLSP timeseries FITS S mast:HLSP/k2sff/c02/204800000/97050/hlsp_k2sff_k2_lightcurve_204897050-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_204897050-c02_kepler_v1_llc.fits 3360960 30160263 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo204897050 "" hlsp_k2varcat_k2_lightcurve_204897050-c02_kepler_v2_llc 240.42075 -20.368889 timeseries "David Armstrong" 4 56893.96880412 56971.54816414 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 240.42075000 -20.36888900 0.00111111" mast:HLSP/k2varcat/c02/204800000/97000/hlsp_k2varcat_k2_lightcurve_204897050-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/204800000/97000/hlsp_k2varcat_k2_lightcurve_204897050-c02_kepler_v2_llc.fits PUBLIC False nan 32311998 76253600 1800 0.0 32311998 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/204800000/97000/hlsp_k2varcat_k2_lightcurve_204897050-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_204897050-c02_kepler_v2_llc.fits 129600 32311998 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
science K2 K2 Kepler K2 KEPLER Optical ktwo211013604 "" ktwo211013604-c04_lc 57.110775 23.191652 timeseries "" 2 57061.28482844 57132.18943339 1800.0 420.0 910.0 "" 57273.0 GO4006_GO4011_GO4020_GO4024_GO4032_GO4048_GO4097 "" 4 "CIRCLE ICRS 57.11077500 23.19165200 0.00111111" mast:K2/url/missions/k2/previews/c4/211000000/13000/ktwo211013604-c04_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c4/211000000/13000/ktwo211013604-c04_llc.fits PUBLIC False nan 634975 63798798 1800 0.0 634975 K2 timeseries "Lightcurve Long Cadence (KLC) - C04" S mast:K2/url/missions/k2/lightcurves/c4/211000000/13000/ktwo211013604-c04_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 33 GO4006_GO4011_GO4020_GO4024_GO4032_GO4048_GO4097 ktwo211013604-c04_llc.fits 377280 634975 PUBLIC 2 KEPLER K2 "K2 Campaign 04" "" 2015 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo211013604 "" hlsp_everest_k2_llc_211013604-c04_kepler_v2.0_lc 57.110775 23.191652 timeseries "Rodrigo Luger" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 4 "CIRCLE 57.110775 23.191652 0.0011111111111111111" mast:HLSP/everest/v2/c04/211000000/13604/hlsp_everest_k2_llc_211013604-c04_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c04/211000000/13604/hlsp_everest_k2_llc_211013604-c04_kepler_v2.0_lc.fits PUBLIC False nan 30837697 594930926 1800 0.0 30837697 HLSP timeseries FITS S mast:HLSP/everest/v2/c04/211000000/13604/hlsp_everest_k2_llc_211013604-c04_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_211013604-c04_kepler_v2.0_lc.fits 11064960 30837697 PUBLIC 4 KEPLER EVEREST "K2 Campaign 04" "" 2015 9
science HLSP K2SC Kepler K2 KEPLER Optical ktwo211013604 "" hlsp_k2sc_k2_llc_211013604-c04_kepler_v2_lc 57.110775 23.191652 timeseries "Suzanne Aigrain" 4 57061.28482844 57132.18943339 1800.0 418.4 905.0 "" 58744.80549757 "" "" 4 "CIRCLE ICRS 57.11077500 23.19165200 0.00111111" mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211013604-c04_kepler_v2_lc-pdc.png mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211013604-c04_kepler_v2_lc.fits PUBLIC False nan 31032694 74974296 1800 0.0 31032694 HLSP timeseries FITS C mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211013604-c04_kepler_v2_lc.fits SCIENCE "Minimum Recommended Products" "" "" K2SC 6 "" hlsp_k2sc_k2_llc_211013604-c04_kepler_v2_lc.fits 478080 31032694 PUBLIC 4 KEPLER K2SC "K2 Campaign 04" "" 2015 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo211013604 "" hlsp_k2sff_k2_lightcurve_211013604-c04_kepler_v1_llc 57.110775 23.191652 timeseries "Andrew Vanderburg" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58689.620405 N/A "" 4 "CIRCLE 57.110775 23.191652 0.0011111111111111111" mast:HLSP/k2sff/c04/211000000/13604/hlsp_k2sff_k2_lightcurve_211013604-c04_kepler_v1_llc.png mast:HLSP/k2sff/c04/211000000/13604/hlsp_k2sff_k2_lightcurve_211013604-c04_kepler_v1_llc.fits PUBLIC False nan 30190227 601233863 1800 0.0 30190227 HLSP timeseries FITS S mast:HLSP/k2sff/c04/211000000/13604/hlsp_k2sff_k2_lightcurve_211013604-c04_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 6 N/A hlsp_k2sff_k2_lightcurve_211013604-c04_kepler_v1_llc.fits 2937600 30190227 PUBLIC 4 KEPLER K2SFF "K2 Campaign 04" "" 2015 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo211013604 "" hlsp_k2varcat_k2_lightcurve_211013604-c04_kepler_v2_llc 57.110775 23.191652 timeseries "David Armstrong" 4 57073.02827313 57132.17796119 1800.0 418.4 905.0 "" 58877.73553234 "" "" 4 "CIRCLE ICRS 57.11077500 23.19165200 0.00111111" mast:HLSP/k2varcat/c04/211000000/13000/hlsp_k2varcat_k2_lightcurve_211013604-c04_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c04/211000000/13000/hlsp_k2varcat_k2_lightcurve_211013604-c04_kepler_v2_llc.fits PUBLIC False nan 32319964 76261566 1800 0.0 32319964 HLSP timeseries FITS C mast:HLSP/k2varcat/c04/211000000/13000/hlsp_k2varcat_k2_lightcurve_211013604-c04_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 6 "" hlsp_k2varcat_k2_lightcurve_211013604-c04_kepler_v2_llc.fits 95040 32319964 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 04" "" 2015 9
science K2 K2 Kepler K2 KEPLER Optical ktwo211016654 "" ktwo211016654-c04_lc 57.170715 23.238243 timeseries "" 2 57061.28482844 57132.18943339 1800.0 420.0 910.0 "" 57273.0 GO4006_GO4011_GO4024_GO4032_GO4048_GO4097 "" 4 "CIRCLE ICRS 57.17071500 23.23824300 0.00111111" mast:K2/url/missions/k2/previews/c4/211000000/16000/ktwo211016654-c04_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c4/211000000/16000/ktwo211016654-c04_llc.fits PUBLIC False nan 635055 63798878 1800 0.0 635055 K2 timeseries "Lightcurve Long Cadence (KLC) - C04" S mast:K2/url/missions/k2/lightcurves/c4/211000000/16000/ktwo211016654-c04_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 33 GO4006_GO4011_GO4024_GO4032_GO4048_GO4097 ktwo211016654-c04_llc.fits 377280 635055 PUBLIC 2 KEPLER K2 "K2 Campaign 04" "" 2015 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo211016654 "" hlsp_everest_k2_llc_211016654-c04_kepler_v2.0_lc 57.170715 23.238243 timeseries "Rodrigo Luger" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 4 "CIRCLE 57.170715 23.238243 0.0011111111111111111" mast:HLSP/everest/v2/c04/211000000/16654/hlsp_everest_k2_llc_211016654-c04_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c04/211000000/16654/hlsp_everest_k2_llc_211016654-c04_kepler_v2.0_lc.fits PUBLIC False nan 30734320 594932769 1800 0.0 30734320 HLSP timeseries FITS S mast:HLSP/everest/v2/c04/211000000/16654/hlsp_everest_k2_llc_211016654-c04_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_211016654-c04_kepler_v2.0_lc.fits 11082240 30734320 PUBLIC 4 KEPLER EVEREST "K2 Campaign 04" "" 2015 9
science HLSP K2SC Kepler K2 KEPLER Optical ktwo211016654 "" hlsp_k2sc_k2_llc_211016654-c04_kepler_v2_lc 57.170715 23.238243 timeseries "Suzanne Aigrain" 4 57061.28482844 57132.18943339 1800.0 418.4 905.0 "" 58744.80549757 "" "" 4 "CIRCLE ICRS 57.17071500 23.23824300 0.00111111" mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211016654-c04_kepler_v2_lc-pdc.png mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211016654-c04_kepler_v2_lc.fits PUBLIC False nan 30966737 74908339 1800 0.0 30966737 HLSP timeseries FITS C mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211016654-c04_kepler_v2_lc.fits SCIENCE "Minimum Recommended Products" "" "" K2SC 6 "" hlsp_k2sc_k2_llc_211016654-c04_kepler_v2_lc.fits 478080 30966737 PUBLIC 4 KEPLER K2SC "K2 Campaign 04" "" 2015 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo211016654 "" hlsp_k2sff_k2_lightcurve_211016654-c04_kepler_v1_llc 57.170715 23.238243 timeseries "Andrew Vanderburg" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58689.620405 N/A "" 4 "CIRCLE 57.170715 23.238243 0.0011111111111111111" mast:HLSP/k2sff/c04/211000000/16654/hlsp_k2sff_k2_lightcurve_211016654-c04_kepler_v1_llc.png mast:HLSP/k2sff/c04/211000000/16654/hlsp_k2sff_k2_lightcurve_211016654-c04_kepler_v1_llc.fits PUBLIC False nan 30192265 601235236 1800 0.0 30192265 HLSP timeseries FITS S mast:HLSP/k2sff/c04/211000000/16654/hlsp_k2sff_k2_lightcurve_211016654-c04_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 6 N/A hlsp_k2sff_k2_lightcurve_211016654-c04_kepler_v1_llc.fits 2937600 30192265 PUBLIC 4 KEPLER K2SFF "K2 Campaign 04" "" 2015 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo211016654 "" hlsp_k2varcat_k2_lightcurve_211016654-c04_kepler_v2_llc 57.170715 23.238243 timeseries "David Armstrong" 4 57073.02827784 57132.17796732 1800.0 418.4 905.0 "" 58877.73553234 "" "" 4 "CIRCLE ICRS 57.17071500 23.23824300 0.00111111" mast:HLSP/k2varcat/c04/211000000/16000/hlsp_k2varcat_k2_lightcurve_211016654-c04_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c04/211000000/16000/hlsp_k2varcat_k2_lightcurve_211016654-c04_kepler_v2_llc.fits PUBLIC False nan 32279711 76221313 1800 0.0 32279711 HLSP timeseries FITS C mast:HLSP/k2varcat/c04/211000000/16000/hlsp_k2varcat_k2_lightcurve_211016654-c04_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 6 "" hlsp_k2varcat_k2_lightcurve_211016654-c04_kepler_v2_llc.fits 95040 32279711 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 04" "" 2015 9
science K2 K2 Kepler K2 KEPLER Optical ktwo211047687 "" ktwo211047687-c04_lc 55.912635 23.734856 timeseries "" 2 57061.28482844 57132.18943339 1800.0 420.0 910.0 "" 57273.0 GO4006_GO4011_GO4024_GO4032_GO4048 "" 4 "CIRCLE ICRS 55.91263500 23.73485600 0.00111111" mast:K2/url/missions/k2/previews/c4/211000000/47000/ktwo211047687-c04_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c4/211000000/47000/ktwo211047687-c04_llc.fits PUBLIC False nan 635882 63799705 1800 0.0 635882 K2 timeseries "Lightcurve Long Cadence (KLC) - C04" S mast:K2/url/missions/k2/lightcurves/c4/211000000/47000/ktwo211047687-c04_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 33 GO4006_GO4011_GO4024_GO4032_GO4048 ktwo211047687-c04_llc.fits 377280 635882 PUBLIC 2 KEPLER K2 "K2 Campaign 04" "" 2015 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo211047687 "" hlsp_everest_k2_llc_211047687-c04_kepler_v2.0_lc 55.912635 23.734856 timeseries "Rodrigo Luger" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 4 "CIRCLE 55.912635 23.734856 0.0011111111111111111" mast:HLSP/everest/v2/c04/211000000/47687/hlsp_everest_k2_llc_211047687-c04_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c04/211000000/47687/hlsp_everest_k2_llc_211047687-c04_kepler_v2.0_lc.fits PUBLIC False nan 30829102 594950403 1800 0.0 30829102 HLSP timeseries FITS S mast:HLSP/everest/v2/c04/211000000/47687/hlsp_everest_k2_llc_211047687-c04_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_211047687-c04_kepler_v2.0_lc.fits 11220480 30829102 PUBLIC 4 KEPLER EVEREST "K2 Campaign 04" "" 2015 9
science HLSP K2SC Kepler K2 KEPLER Optical ktwo211047687 "" hlsp_k2sc_k2_llc_211047687-c04_kepler_v2_lc 55.912635 23.734856 timeseries "Suzanne Aigrain" 4 57061.28482844 57132.18943339 1800.0 418.4 905.0 "" 58744.80549757 "" "" 4 "CIRCLE ICRS 55.91263500 23.73485600 0.00111111" mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211047687-c04_kepler_v2_lc-pdc.png mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211047687-c04_kepler_v2_lc.fits PUBLIC False nan 30972726 74914328 1800 0.0 30972726 HLSP timeseries FITS C mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211047687-c04_kepler_v2_lc.fits SCIENCE "Minimum Recommended Products" "" "" K2SC 6 "" hlsp_k2sc_k2_llc_211047687-c04_kepler_v2_lc.fits 478080 30972726 PUBLIC 4 KEPLER K2SC "K2 Campaign 04" "" 2015 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo211047687 "" hlsp_k2sff_k2_lightcurve_211047687-c04_kepler_v1_llc 55.912635 23.734856 timeseries "Andrew Vanderburg" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58689.620405 N/A "" 4 "CIRCLE 55.912635 23.734856 0.0011111111111111111" mast:HLSP/k2sff/c04/211000000/47687/hlsp_k2sff_k2_lightcurve_211047687-c04_kepler_v1_llc.png mast:HLSP/k2sff/c04/211000000/47687/hlsp_k2sff_k2_lightcurve_211047687-c04_kepler_v1_llc.fits PUBLIC False nan 30192575 601240689 1800 0.0 30192575 HLSP timeseries FITS S mast:HLSP/k2sff/c04/211000000/47687/hlsp_k2sff_k2_lightcurve_211047687-c04_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 6 N/A hlsp_k2sff_k2_lightcurve_211047687-c04_kepler_v1_llc.fits 2937600 30192575 PUBLIC 4 KEPLER K2SFF "K2 Campaign 04" "" 2015 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo211047687 "" hlsp_k2varcat_k2_lightcurve_211047687-c04_kepler_v2_llc 55.912635 23.734856 timeseries "David Armstrong" 4 57073.02819688 57132.17787292 1800.0 418.4 905.0 "" 58877.73553234 "" "" 4 "CIRCLE ICRS 55.91263500 23.73485600 0.00111111" mast:HLSP/k2varcat/c04/211000000/47000/hlsp_k2varcat_k2_lightcurve_211047687-c04_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c04/211000000/47000/hlsp_k2varcat_k2_lightcurve_211047687-c04_kepler_v2_llc.fits PUBLIC False nan 32304309 76245911 1800 0.0 32304309 HLSP timeseries FITS C mast:HLSP/k2varcat/c04/211000000/47000/hlsp_k2varcat_k2_lightcurve_211047687-c04_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 6 "" hlsp_k2varcat_k2_lightcurve_211047687-c04_kepler_v2_llc.fits 95040 32304309 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 04" "" 2015 9
science K2 K2 Kepler K2 KEPLER Optical ktwo211057712 "" ktwo211057712-c04_lc 60.93264 23.896503 timeseries "" 2 57061.28482844 57132.18943339 1800.0 420.0 910.0 "" 57273.0 GO4006_GO4024_GO4032_GO4048_GO4097 "" 4 "CIRCLE ICRS 60.93264000 23.89650300 0.00111111" mast:K2/url/missions/k2/previews/c4/211000000/57000/ktwo211057712-c04_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c4/211000000/57000/ktwo211057712-c04_llc.fits PUBLIC False nan 636147 63799970 1800 0.0 636147 K2 timeseries "Lightcurve Long Cadence (KLC) - C04" S mast:K2/url/missions/k2/lightcurves/c4/211000000/57000/ktwo211057712-c04_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 33 GO4006_GO4024_GO4032_GO4048_GO4097 ktwo211057712-c04_llc.fits 377280 636147 PUBLIC 2 KEPLER K2 "K2 Campaign 04" "" 2015 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo211057712 "" hlsp_everest_k2_llc_211057712-c04_kepler_v2.0_lc 60.93264 23.896503 timeseries "Rodrigo Luger" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 4 "CIRCLE 60.93264 23.896503 0.0011111111111111111" mast:HLSP/everest/v2/c04/211000000/57712/hlsp_everest_k2_llc_211057712-c04_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c04/211000000/57712/hlsp_everest_k2_llc_211057712-c04_kepler_v2.0_lc.fits PUBLIC False nan 30625179 594956245 1800 0.0 30625179 HLSP timeseries FITS S mast:HLSP/everest/v2/c04/211000000/57712/hlsp_everest_k2_llc_211057712-c04_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_211057712-c04_kepler_v2.0_lc.fits 13472640 30625179 PUBLIC 4 KEPLER EVEREST "K2 Campaign 04" "" 2015 9
science HLSP K2SC Kepler K2 KEPLER Optical ktwo211057712 "" hlsp_k2sc_k2_llc_211057712-c04_kepler_v2_lc 60.93264 23.896503 timeseries "Suzanne Aigrain" 4 57061.28482844 57132.18943339 1800.0 418.4 905.0 "" 58744.80549757 "" "" 4 "CIRCLE ICRS 60.93264000 23.89650300 0.00111111" mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211057712-c04_kepler_v2_lc-pdc.png mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211057712-c04_kepler_v2_lc.fits PUBLIC False nan 31015006 74956608 1800 0.0 31015006 HLSP timeseries FITS C mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211057712-c04_kepler_v2_lc.fits SCIENCE "Minimum Recommended Products" "" "" K2SC 6 "" hlsp_k2sc_k2_llc_211057712-c04_kepler_v2_lc.fits 478080 31015006 PUBLIC 4 KEPLER K2SC "K2 Campaign 04" "" 2015 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo211057712 "" hlsp_k2sff_k2_lightcurve_211057712-c04_kepler_v1_llc 60.93264 23.896503 timeseries "Andrew Vanderburg" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58689.620405 N/A "" 4 "CIRCLE 60.93264 23.896503 0.0011111111111111111" mast:HLSP/k2sff/c04/211000000/57712/hlsp_k2sff_k2_lightcurve_211057712-c04_kepler_v1_llc.png mast:HLSP/k2sff/c04/211000000/57712/hlsp_k2sff_k2_lightcurve_211057712-c04_kepler_v1_llc.fits PUBLIC False nan 30190496 601241969 1800 0.0 30190496 HLSP timeseries FITS S mast:HLSP/k2sff/c04/211000000/57712/hlsp_k2sff_k2_lightcurve_211057712-c04_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 6 N/A hlsp_k2sff_k2_lightcurve_211057712-c04_kepler_v1_llc.fits 2998080 30190496 PUBLIC 4 KEPLER K2SFF "K2 Campaign 04" "" 2015 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo211057712 "" hlsp_k2varcat_k2_lightcurve_211057712-c04_kepler_v2_llc 60.93264 23.896503 timeseries "David Armstrong" 4 57073.0285521 57132.17831835 1800.0 418.4 905.0 "" 58877.73553234 "" "" 4 "CIRCLE ICRS 60.93264000 23.89650300 0.00111111" mast:HLSP/k2varcat/c04/211000000/57000/hlsp_k2varcat_k2_lightcurve_211057712-c04_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c04/211000000/57000/hlsp_k2varcat_k2_lightcurve_211057712-c04_kepler_v2_llc.fits PUBLIC False nan 32325369 76266971 1800 0.0 32325369 HLSP timeseries FITS C mast:HLSP/k2varcat/c04/211000000/57000/hlsp_k2varcat_k2_lightcurve_211057712-c04_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 6 "" hlsp_k2varcat_k2_lightcurve_211057712-c04_kepler_v2_llc.fits 95040 32325369 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 04" "" 2015 9
science K2 K2 Kepler K2 KEPLER Optical ktwo211070495 "" ktwo211070495-c04_lc 55.1067 24.100086 timeseries "" 2 57061.28482844 57132.18943339 1800.0 420.0 910.0 "" 57273.0 GO4024_GO4026_GO4032_GO4048 "" 4 "CIRCLE ICRS 55.10670000 24.10008600 0.00111111" mast:K2/url/missions/k2/previews/c4/211000000/70000/ktwo211070495-c04_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c4/211000000/70000/ktwo211070495-c04_llc.fits PUBLIC False nan 636469 63800292 1800 0.0 636469 K2 timeseries "Lightcurve Long Cadence (KLC) - C04" S mast:K2/url/missions/k2/lightcurves/c4/211000000/70000/ktwo211070495-c04_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 33 GO4024_GO4026_GO4032_GO4048 ktwo211070495-c04_llc.fits 377280 636469 PUBLIC 2 KEPLER K2 "K2 Campaign 04" "" 2015 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo211070495 "" hlsp_everest_k2_llc_211070495-c04_kepler_v2.0_lc 55.1067 24.100086 timeseries "Rodrigo Luger" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 4 "CIRCLE 55.1067 24.100086 0.0011111111111111111" mast:HLSP/everest/v2/c04/211000000/70495/hlsp_everest_k2_llc_211070495-c04_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c04/211000000/70495/hlsp_everest_k2_llc_211070495-c04_kepler_v2.0_lc.fits PUBLIC False nan 30588538 594962710 1800 0.0 30588538 HLSP timeseries FITS S mast:HLSP/everest/v2/c04/211000000/70495/hlsp_everest_k2_llc_211070495-c04_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_211070495-c04_kepler_v2.0_lc.fits 11136960 30588538 PUBLIC 4 KEPLER EVEREST "K2 Campaign 04" "" 2015 9
science HLSP K2SC Kepler K2 KEPLER Optical ktwo211070495 "" hlsp_k2sc_k2_llc_211070495-c04_kepler_v2_lc 55.1067 24.100086 timeseries "Suzanne Aigrain" 4 57061.28482844 57132.18943339 1800.0 418.4 905.0 "" 58744.80549757 "" "" 4 "CIRCLE ICRS 55.10670000 24.10008600 0.00111111" mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211070495-c04_kepler_v2_lc-pdc.png mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211070495-c04_kepler_v2_lc.fits PUBLIC False nan 31031424 74973026 1800 0.0 31031424 HLSP timeseries FITS C mast:HLSP/k2sc/v2/c04/211000000/hlsp_k2sc_k2_llc_211070495-c04_kepler_v2_lc.fits SCIENCE "Minimum Recommended Products" "" "" K2SC 6 "" hlsp_k2sc_k2_llc_211070495-c04_kepler_v2_lc.fits 478080 31031424 PUBLIC 4 KEPLER K2SC "K2 Campaign 04" "" 2015 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo211070495 "" hlsp_k2sff_k2_lightcurve_211070495-c04_kepler_v1_llc 55.1067 24.100086 timeseries "Andrew Vanderburg" 4 57061.2848284375 57132.189433391206 1800.0 418.4 905.0 "" 58689.620405 N/A "" 4 "CIRCLE 55.1067 24.100086 0.0011111111111111111" mast:HLSP/k2sff/c04/211000000/70495/hlsp_k2sff_k2_lightcurve_211070495-c04_kepler_v1_llc.png mast:HLSP/k2sff/c04/211000000/70495/hlsp_k2sff_k2_lightcurve_211070495-c04_kepler_v1_llc.fits PUBLIC False nan 30193222 601244461 1800 0.0 30193222 HLSP timeseries FITS S mast:HLSP/k2sff/c04/211000000/70495/hlsp_k2sff_k2_lightcurve_211070495-c04_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 6 N/A hlsp_k2sff_k2_lightcurve_211070495-c04_kepler_v1_llc.fits 2998080 30193222 PUBLIC 4 KEPLER K2SFF "K2 Campaign 04" "" 2015 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo211070495 "" hlsp_k2varcat_k2_lightcurve_211070495-c04_kepler_v2_llc 55.1067 24.100086 timeseries "David Armstrong" 4 57073.02814514 57132.17781467 1800.0 418.4 905.0 "" 58877.73553234 "" "" 4 "CIRCLE ICRS 55.10670000 24.10008600 0.00111111" mast:HLSP/k2varcat/c04/211000000/70000/hlsp_k2varcat_k2_lightcurve_211070495-c04_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c04/211000000/70000/hlsp_k2varcat_k2_lightcurve_211070495-c04_kepler_v2_llc.fits PUBLIC False nan 32298092 76239694 1800 0.0 32298092 HLSP timeseries FITS C mast:HLSP/k2varcat/c04/211000000/70000/hlsp_k2varcat_k2_lightcurve_211070495-c04_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 6 "" hlsp_k2varcat_k2_lightcurve_211070495-c04_kepler_v2_llc.fits 95040 32298092 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 04" "" 2015 9
