pop_id,TIC,gaiadr3_source_id,epic_id,per,per2,group,age_Myr,disco_paper,author,year,tess_sectors,K2_campaign
183,65347864,5070527824315406976,,0.32008,,Tucana-Horologium,40.0,Popinchalk_2023,Popinchalk,2023,TESS Sector 04 SPOC 120s TESS Sector 03 SPOC 120s TESS Sector 04 TESS-SPOC 1800s TESS Sector 03 TESS-SPOC 1800s TESS Sector 31 TESS-SPOC 600s TESS Sector 30 TESS-SPOC 600s TESS Sector 03 QLP 1800s TESS Sector 04 QLP 1800s TESS Sector 30 QLP 600s TESS Sector 31 QLP 600s TESS Sector 03 TASOC 120s TESS Sector 04 TASOC 120s TESS Sector 04 TGLC 1800s TESS Sector 03 TGLC 1800s TESS Sector 03 GSFC-ELEANOR-LITE 1800s TESS Sector 03 TASOC 1800s TESS Sector 03 TASOC 1800s TESS Sector 04 T16 1800s TESS Sector 03 T16 1800s TESS Sector 04 GSFC-ELEANOR-LITE 1800s TESS Sector 04 TASOC 1800s TESS Sector 04 TASOC 1800s ,
197,160329609,2886233695250041216,,1.012916667,,Argus,45.0,Bouma_2024,Bouma,2024,TESS Sector 06 SPOC 120s TESS Sector 33 SPOC 20s TESS Sector 32 SPOC 20s TESS Sector 33 SPOC 120s TESS Sector 32 SPOC 120s TESS Sector 87 SPOC 20s TESS Sector 87 SPOC 120s TESS Sector 06 TESS-SPOC 1800s TESS Sector 32 TESS-SPOC 600s TESS Sector 33 TESS-SPOC 600s TESS Sector 06 QLP 1800s TESS Sector 33 QLP 600s TESS Sector 32 QLP 600s TESS Sector 87 QLP 200s TESS Sector 06 TASOC 120s TESS Sector 06 TASOC 1800s TESS Sector 06 TGLC 1800s TESS Sector 06 GSFC-ELEANOR-LITE 1800s TESS Sector 06 TASOC 1800s TESS Sector 33 CDIPS 1800s TESS Sector 32 CDIPS 1800s ,
198,148646689,6007250261617947776,,0.4429166667,0.5570833333,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,TESS Sector 11 SPOC 120s TESS Sector 38 SPOC 120s TESS Sector 11 TESS-SPOC 1800s TESS Sector 38 TESS-SPOC 600s TESS Sector 11 QLP 1800s TESS Sector 38 QLP 600s TESS Sector 65 QLP 200s TESS Sector 11 CDIPS 1800s TESS Sector 11 GSFC-ELEANOR-LITE 1800s TESS Sector 11 TGLC 1800s TESS Sector 38 CDIPS 1800s ,
199,245834739,3309335218545766784,,0.43625,0.4108333333,Taurus,2.0,Bouma_2024,Bouma,2024,TESS Sector 44 SPOC 120s TESS Sector 43 SPOC 120s TESS Sector 71 SPOC 120s TESS Sector 70 SPOC 120s TESS Sector 05 TESS-SPOC 1800s TESS Sector 32 TESS-SPOC 600s TESS Sector 44 TESS-SPOC 600s TESS Sector 43 TESS-SPOC 600s TESS Sector 70 TESS-SPOC 200s TESS Sector 71 TESS-SPOC 200s TESS Sector 05 QLP 1800s TESS Sector 32 QLP 600s TESS Sector 43 QLP 600s TESS Sector 44 QLP 600s TESS Sector 70 QLP 200s TESS Sector 71 QLP 200s TESS Sector 05 TGLC 1800s TESS Sector 05 CDIPS 1800s TESS Sector 05 T16 1800s TESS Sector 05 GSFC-ELEANOR-LITE 1800s TESS Sector 05 TASOC 1800s TESS Sector 05 TASOC 1800s TESS Sector 32 CDIPS 1800s TESS Sector 44 CDIPS 1800s TESS Sector 43 CDIPS 1800s ,
200,125843782,151499478104075008,248131102,1.840416667,,Taurus,2.0,Bouma_2024,Bouma,2024,TESS Sector 43 SPOC 120s TESS Sector 44 SPOC 120s TESS Sector 70 SPOC 120s TESS Sector 71 SPOC 120s TESS Sector 43 TESS-SPOC 600s TESS Sector 44 TESS-SPOC 600s TESS Sector 70 TESS-SPOC 200s TESS Sector 71 TESS-SPOC 200s TESS Sector 43 QLP 600s TESS Sector 44 QLP 600s TESS Sector 70 QLP 200s TESS Sector 71 QLP 200s TESS Sector 43 CDIPS 1800s TESS Sector 44 CDIPS 1800s ,K2 Campaign 13 K2 1800s K2 Campaign 13 EVEREST 1800s K2 Campaign 13 K2SFF 1800s 
201,244161191,2431769083806305152,60019763,0.29875,0.3495833333,Columba,42.0,Bouma_2024,Bouma,2024,TESS Sector 03 SPOC 120s TESS Sector 30 SPOC 120s TESS Sector 70 SPOC 20s TESS Sector 70 SPOC 120s TESS Sector 03 TESS-SPOC 1800s TESS Sector 30 TESS-SPOC 600s TESS Sector 70 TESS-SPOC 200s TESS Sector 03 QLP 1800s TESS Sector 30 QLP 600s TESS Sector 42 QLP 600s TESS Sector 70 QLP 200s TESS Sector 03 TASOC 120s TESS Sector 03 TGLC 1800s TESS Sector 03 TASOC 1800s TESS Sector 03 T16 1800s TESS Sector 03 GSFC-ELEANOR-LITE 1800s TESS Sector 03 TASOC 1800s TESS Sector 30 CDIPS 1800s ,
202,231058925,4719413251435732608,,0.3695833333,,Tucana-Horologium,40.0,Bouma_2024,Bouma,2024,TESS Sector 02 SPOC 120s TESS Sector 03 SPOC 120s TESS Sector 30 SPOC 120s TESS Sector 29 SPOC 120s TESS Sector 69 SPOC 120s TESS Sector 96 SPOC 120s TESS Sector 03 TESS-SPOC 1800s TESS Sector 02 TESS-SPOC 1800s TESS Sector 30 TESS-SPOC 600s TESS Sector 29 TESS-SPOC 600s TESS Sector 69 TESS-SPOC 200s TESS Sector 02 QLP 1800s TESS Sector 03 QLP 1800s TESS Sector 29 QLP 600s TESS Sector 30 QLP 600s TESS Sector 69 QLP 200s TESS Sector 96 QLP 200s TESS Sector 02 TASOC 120s TESS Sector 03 TASOC 120s TESS Sector 03 TGLC 1800s TESS Sector 02 TGLC 1800s TESS Sector 03 TASOC 1800s TESS Sector 02 TASOC 1800s TESS Sector 02 TASOC 1800s TESS Sector 03 T16 1800s TESS Sector 02 T16 1800s TESS Sector 03 GSFC-ELEANOR-LITE 1800s TESS Sector 02 GSFC-ELEANOR-LITE 1800s TESS Sector 03 TASOC 1800s TESS Sector 30 CDIPS 1800s TESS Sector 29 CDIPS 1800s ,
203,301676454,3795298673460008064,,0.3825,,Argus,45.0,Bouma_2024,Bouma,2024,TESS Sector 46 SPOC 120s TESS Sector 46 TESS-SPOC 600s TESS Sector 46 QLP 600s ,
204,58084670,2034818379464853376,,0.465,,Field,,Bouma_2024,Bouma,2024,TESS Sector 41 SPOC 120s TESS Sector 55 SPOC 120s TESS Sector 54 SPOC 120s TESS Sector 81 SPOC 120s TESS Sector 74 SPOC 120s TESS Sector 75 SPOC 120s TESS Sector 41 TESS-SPOC 600s TESS Sector 54 TESS-SPOC 600s TESS Sector 55 TESS-SPOC 600s TESS Sector 74 TESS-SPOC 200s TESS Sector 75 TESS-SPOC 200s TESS Sector 41 QLP 600s TESS Sector 55 QLP 600s TESS Sector 54 QLP 600s TESS Sector 75 QLP 200s TESS Sector 81 QLP 200s TESS Sector 74 QLP 200s TESS Sector 41 CDIPS 1800s TESS Sector 55 CDIPS 1800s TESS Sector 54 CDIPS 1800s ,
205,67745212,3191994547355916288,,0.2133333333,,Columba,42.0,Bouma_2024,Bouma,2024,TESS Sector 32 SPOC 120s TESS Sector 05 TESS-SPOC 1800s TESS Sector 32 TESS-SPOC 600s TESS Sector 05 QLP 1800s TESS Sector 32 QLP 600s TESS Sector 05 GSFC-ELEANOR-LITE 1800s TESS Sector 05 T16 1800s TESS Sector 05 TGLC 1800s ,
206,5714469,3493814268751183744,,0.43125,,Upper Centaurus-Lupus,16.0,Bouma_2024,Bouma,2024,TESS Sector 10 SPOC 120s TESS Sector 90 SPOC 120s TESS Sector 10 TESS-SPOC 1800s TESS Sector 36 TESS-SPOC 600s TESS Sector 63 TESS-SPOC 200s TESS Sector 36 QLP 600s TESS Sector 63 QLP 200s TESS Sector 90 QLP 200s TESS Sector 10 CDIPS 1800s TESS Sector 10 GSFC-ELEANOR-LITE 1800s TESS Sector 10 TGLC 1800s TESS Sector 36 CDIPS 1800s ,
207,259586708,4784133288986121728,,0.9383333333,,Columba,42.0,Bouma_2024,Bouma,2024,TESS Sector 06 SPOC 120s TESS Sector 05 SPOC 120s TESS Sector 04 SPOC 120s TESS Sector 03 SPOC 120s TESS Sector 32 SPOC 120s TESS Sector 30 SPOC 120s TESS Sector 31 SPOC 120s TESS Sector 03 TESS-SPOC 1800s TESS Sector 04 TESS-SPOC 1800s TESS Sector 05 TESS-SPOC 1800s TESS Sector 06 TESS-SPOC 1800s TESS Sector 31 TESS-SPOC 600s TESS Sector 32 TESS-SPOC 600s TESS Sector 30 TESS-SPOC 600s TESS Sector 31 QLP 600s TESS Sector 06 TASOC 120s TESS Sector 03 TASOC 120s TESS Sector 05 TASOC 120s TESS Sector 06 TASOC 1800s TESS Sector 03 GSFC-ELEANOR-LITE 1800s TESS Sector 04 GSFC-ELEANOR-LITE 1800s TESS Sector 05 GSFC-ELEANOR-LITE 1800s TESS Sector 06 TGLC 1800s TESS Sector 05 TGLC 1800s TESS Sector 04 TGLC 1800s TESS Sector 06 TASOC 1800s TESS Sector 03 TGLC 1800s TESS Sector 03 T16 1800s TESS Sector 04 T16 1800s TESS Sector 05 T16 1800s TESS Sector 03 TASOC 1800s TESS Sector 03 TASOC 1800s TESS Sector 05 TASOC 1800s TESS Sector 05 TASOC 1800s TESS Sector 06 GSFC-ELEANOR-LITE 1800s TESS Sector 32 CDIPS 1800s TESS Sector 31 CDIPS 1800s TESS Sector 30 CDIPS 1800s ,
208,245902096,3309889784723415168,246776923,0.6375,0.5551,Taurus Foreground,30.0,Rebull_2020,Rebull,2020,TESS Sector 44 SPOC 120s TESS Sector 43 SPOC 120s TESS Sector 05 TESS-SPOC 1800s TESS Sector 32 TESS-SPOC 600s TESS Sector 44 TESS-SPOC 600s TESS Sector 43 TESS-SPOC 600s TESS Sector 05 QLP 1800s TESS Sector 32 QLP 600s TESS Sector 43 QLP 600s TESS Sector 44 QLP 600s TESS Sector 70 QLP 200s TESS Sector 71 QLP 200s TESS Sector 05 TGLC 1800s TESS Sector 05 GSFC-ELEANOR-LITE 1800s TESS Sector 05 T16 1800s TESS Sector 05 TASOC 1800s TESS Sector 05 TASOC 1800s ,K2 Campaign 13 K2 1800s K2 Campaign 13 EVEREST 1800s K2 Campaign 13 K2SFF 1800s 
209,245874053,,246938594,1.0839,,Taurus,2.0,Rebull_2020,Rebull,2020,TESS Sector 43 SPOC 120s TESS Sector 44 SPOC 120s TESS Sector 70 SPOC 120s TESS Sector 71 SPOC 120s TESS Sector 43 TESS-SPOC 600s TESS Sector 44 TESS-SPOC 600s TESS Sector 70 TESS-SPOC 200s TESS Sector 71 TESS-SPOC 200s TESS Sector 43 QLP 600s TESS Sector 44 QLP 600s TESS Sector 70 QLP 200s TESS Sector 71 QLP 200s TESS Sector 43 CDIPS 1800s TESS Sector 44 CDIPS 1800s ,K2 Campaign 13 K2 1800s K2 Campaign 13 EVEREST 1800s K2 Campaign 13 K2SFF 1800s 
210,245868207,3313414750283302400,246969828,1.0063,1.2995,Taurus,2.0,Rebull_2020,Rebull,2020,TESS Sector 43 SPOC 120s TESS Sector 44 SPOC 120s TESS Sector 70 SPOC 120s TESS Sector 71 SPOC 120s TESS Sector 43 TESS-SPOC 600s TESS Sector 44 TESS-SPOC 600s TESS Sector 70 TESS-SPOC 200s TESS Sector 71 TESS-SPOC 200s TESS Sector 43 QLP 600s TESS Sector 44 QLP 600s TESS Sector 70 QLP 200s TESS Sector 71 QLP 200s TESS Sector 43 CDIPS 1800s TESS Sector 44 CDIPS 1800s ,K2 Campaign 13 K2 1800s K2 Campaign 13 EVEREST 1800s K2 Campaign 13 K2SFF 1800s 
211,268324578,147799209159857280,247794636,1.7211,2.6225,Taurus,2.0,Rebull_2020,Rebull,2020,TESS Sector 43 SPOC 120s TESS Sector 44 SPOC 120s TESS Sector 43 TESS-SPOC 600s TESS Sector 44 TESS-SPOC 600s TESS Sector 43 QLP 600s TESS Sector 44 QLP 600s TESS Sector 70 QLP 200s TESS Sector 71 QLP 200s TESS Sector 43 CDIPS 1800s TESS Sector 44 CDIPS 1800s ,K2 Campaign 13 K2 1800s K2 Campaign 13 EVEREST 1800s K2 Campaign 13 K2SFF 1800s 
