intentType obs_collection provenance_name instrument_name project filters wavelength_region target_name target_classification obs_id s_ra s_dec dataproduct_type proposal_pi calib_level t_min t_max t_exptime em_min em_max obs_title t_obs_release proposal_id proposal_type sequence_number s_region jpegURL dataURL dataRights mtFlag srcDen obsid objID objID1 distance exptime obsID obs_collection_products dataproduct_type_products description type dataURI productType productGroupDescription productSubGroupDescription productDocumentationURL project_products prvversion proposal_id_products productFilename size parent_obsid dataRights_products calib_level_products filters_products author mission # year sort_order
science HLSP QLP Photometer TESS TESS Optical 59091144 "" hlsp_qlp_tess_ffi_s0044-0000000059091144_tess_v01_llc 74.7695823459 14.3489230556 timeseries "Chelsea X. Huang" 4 59499.6942934026 59523.938955558 600.0 600.0 1000.0 "" 59934.44987262 N/A "" 44 "CIRCLE 74.7695823459 14.3489230556 0.0011111111111111111" "" mast:HLSP/qlp/s0044/0000/0000/5909/1144/hlsp_qlp_tess_ffi_s0044-0000000059091144_tess_v01_llc.fits PUBLIC False nan 106733363 198111405 198111405 0.0 600 106733363 HLSP timeseries FITS D mast:HLSP/qlp/s0044/0000/0000/5909/1144/hlsp_qlp_tess_ffi_s0044-0000000059091144_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0044-0000000059091144_tess_v01_llc.fits 192960 106733363 PUBLIC 4 TESS QLP "TESS Sector 44" "" 2021 3
science HLSP QLP Photometer TESS TESS OPTICAL 59091144 "" hlsp_qlp_tess_ffi_s0071-0000000059091144_tess_v01_llc 74.7695823459 14.3489230556 timeseries "Chelsea X. Huang" 4 60233.53446192993 60259.47122641979 200.0 600.0 1000.0 "" 60426.71037024 N/A "" 71 "CIRCLE 74.7695823459 14.3489230556 0.0011111111111111111" "" mast:HLSP/qlp/s0071/0000/0000/5909/1144/hlsp_qlp_tess_ffi_s0071-0000000059091144_tess_v01_llc.fits PUBLIC False nan 213667135 419548134 419548134 0.0 200 213667135 HLSP timeseries FITS D mast:HLSP/qlp/s0071/0000/0000/5909/1144/hlsp_qlp_tess_ffi_s0071-0000000059091144_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0071-0000000059091144_tess_v01_llc.fits 665280 213667135 PUBLIC 4 TESS QLP "TESS Sector 71" "" 2023 3
science HLSP GSFC-ELEANOR-LITE Photometer TESS TESS Optical 502809982 "" hlsp_gsfc-eleanor-lite_tess_ffi_s0005-0000000502809982_tess_v1.0_lc 74.76970615315129 14.3486851765943 timeseries "Brian P. Powell" 4 58437.48421487268 58463.77611626157 1800.0 600.0 1000.0 "" 60034.63865736 N/A "" 5 "CIRCLE 74.76970615315129 14.3486851765943 0.0011111111111111111" "" mast:HLSP/gsfc-eleanor-lite/s0005/0000/0005/0280/9982/hlsp_gsfc-eleanor-lite_tess_ffi_s0005-0000000502809982_tess_v1.0_lc.fits PUBLIC False nan 122316735 226347988 226347988 0.0 1800 122316735 HLSP timeseries FITS D mast:HLSP/gsfc-eleanor-lite/s0005/0000/0005/0280/9982/hlsp_gsfc-eleanor-lite_tess_ffi_s0005-0000000502809982_tess_v1.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" GSFC-ELEANOR-LITE 1.0 N/A hlsp_gsfc-eleanor-lite_tess_ffi_s0005-0000000502809982_tess_v1.0_lc.fits 103680 122316735 PUBLIC 4 TESS GSFC-ELEANOR-LITE "TESS Sector 05" "" 2018 9
science HLSP TASOC Photometer TESS TESS Optical 502809982 "" hlsp_tasoc_tess_ffi_tic00502809982-s0005-cam1-ccd3-c1800_tess_v05 74.7697061531513 14.3486851765943 timeseries "Rasmus Handberg" 4 58437.48498226314 58463.77702112046 1800.0 600.0 1000.0 "" 59815.37298614 G011160_G011155_G011188 "" 5 "CIRCLE ICRS 74.76970615 14.34868518 0.00111111" "" mast:HLSP/tasoc/s0005/c1800/0000/0005/0280/9982/hlsp_tasoc_tess_ffi_tic00502809982-s0005-cam1-ccd3-c1800_tess_v05_cbv-lc.fits PUBLIC False nan 89433105 172776634 172776634 0.0 1800 89433105 HLSP timeseries FITS C mast:HLSP/tasoc/s0005/c1800/0000/0005/0280/9982/hlsp_tasoc_tess_ffi_tic00502809982-s0005-cam1-ccd3-c1800_tess_v05_cbv-lc.fits SCIENCE "Minimum Recommended Products" "" "" TASOC 5 G011160_G011155_G011188 hlsp_tasoc_tess_ffi_tic00502809982-s0005-cam1-ccd3-c1800_tess_v05_cbv-lc.fits 155520 89433105 PUBLIC 4 TESS TASOC "TESS Sector 05" "" 2018 9
science HLSP TASOC Photometer TESS TESS Optical 502809982 "" hlsp_tasoc_tess_ffi_tic00502809982-s0005-cam1-ccd3-c1800_tess_v05 74.7697061531513 14.3486851765943 timeseries "Rasmus Handberg" 4 58437.48498226314 58463.77702112046 1800.0 600.0 1000.0 "" 59815.37298614 G011160_G011155_G011188 "" 5 "CIRCLE ICRS 74.76970615 14.34868518 0.00111111" "" mast:HLSP/tasoc/s0005/c1800/0000/0005/0280/9982/hlsp_tasoc_tess_ffi_tic00502809982-s0005-cam1-ccd3-c1800_tess_v05_cbv-lc.fits PUBLIC False nan 89433105 172776634 172776634 0.0 1800 89433105 HLSP timeseries FITS C mast:HLSP/tasoc/s0005/c1800/0000/0005/0280/9982/hlsp_tasoc_tess_ffi_tic00502809982-s0005-cam1-ccd3-c1800_tess_v05_ens-lc.fits SCIENCE "Minimum Recommended Products" "" "" TASOC 5 G011160_G011155_G011188 hlsp_tasoc_tess_ffi_tic00502809982-s0005-cam1-ccd3-c1800_tess_v05_ens-lc.fits 158400 89433105 PUBLIC 4 TESS TASOC "TESS Sector 05" "" 2018 9
science HLSP TGLC Photometer TESS TESS Optical 502809982 "" hlsp_tglc_tess_ffi_gaiaid-3392553852036311040-s0005-cam1-ccd3_tess_v1_llc 74.76970745719653 14.34868255752678 timeseries "Timothy D. Brandt" 4 58437.49543215596 58463.76650045599 1800.0 600.0 1000.0 "" 60139.62054389 N/A "" 5 "CIRCLE 74.76970745719653 14.34868255752678 0.0011111111111111111" "" mast:HLSP/tglc/s0005/cam1-ccd3/0033/9255/3852/0363/hlsp_tglc_tess_ffi_gaiaid-3392553852036311040-s0005-cam1-ccd3_tess_v1_llc.fits PUBLIC False nan 151944290 273597006 273597006 0.0 1800 151944290 HLSP timeseries FITS D mast:HLSP/tglc/s0005/cam1-ccd3/0033/9255/3852/0363/hlsp_tglc_tess_ffi_gaiaid-3392553852036311040-s0005-cam1-ccd3_tess_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" TGLC 1 N/A hlsp_tglc_tess_ffi_gaiaid-3392553852036311040-s0005-cam1-ccd3_tess_v1_llc.fits 51840 151944290 PUBLIC 4 TESS TGLC "TESS Sector 05" "" 2018 9
science HLSP TGLC Photometer TESS TESS Optical 502809982 "" hlsp_tglc_tess_ffi_gaiaid-3392553852037339776-s0005-cam1-ccd3_tess_v1_llc 74.76961528990552 14.34887080862146 timeseries "Timothy D. Brandt" 4 58437.49543215596 58463.76650045599 1800.0 600.0 1000.0 "" 60139.62054389 N/A "" 5 "CIRCLE 74.76961528990552 14.34887080862146 0.0011111111111111111" "" mast:HLSP/tglc/s0005/cam1-ccd3/0033/9255/3852/0373/hlsp_tglc_tess_ffi_gaiaid-3392553852037339776-s0005-cam1-ccd3_tess_v1_llc.fits PUBLIC False nan 151944284 273597000 273597000 0.0 1800 151944284 HLSP timeseries FITS D mast:HLSP/tglc/s0005/cam1-ccd3/0033/9255/3852/0373/hlsp_tglc_tess_ffi_gaiaid-3392553852037339776-s0005-cam1-ccd3_tess_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" TGLC 1 N/A hlsp_tglc_tess_ffi_gaiaid-3392553852037339776-s0005-cam1-ccd3_tess_v1_llc.fits 51840 151944284 PUBLIC 4 TESS TGLC "TESS Sector 05" "" 2018 9
science HLSP GSFC-ELEANOR-LITE Photometer TESS TESS Optical 59091144 "" hlsp_gsfc-eleanor-lite_tess_ffi_s0005-0000000059091144_tess_v1.0_lc 74.7695823459073 14.3489230556227 timeseries "Brian P. Powell" 4 58437.48421487268 58463.77611626157 1800.0 600.0 1000.0 "" 60036.93848365 N/A "" 5 "CIRCLE 74.7695823459073 14.3489230556227 0.0011111111111111111" "" mast:HLSP/gsfc-eleanor-lite/s0005/0000/0000/5909/1144/hlsp_gsfc-eleanor-lite_tess_ffi_s0005-0000000059091144_tess_v1.0_lc.fits PUBLIC False nan 123294052 227648517 227648517 0.0 1800 123294052 HLSP timeseries FITS D mast:HLSP/gsfc-eleanor-lite/s0005/0000/0000/5909/1144/hlsp_gsfc-eleanor-lite_tess_ffi_s0005-0000000059091144_tess_v1.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" GSFC-ELEANOR-LITE 1.0 N/A hlsp_gsfc-eleanor-lite_tess_ffi_s0005-0000000059091144_tess_v1.0_lc.fits 103680 123294052 PUBLIC 4 TESS GSFC-ELEANOR-LITE "TESS Sector 05" "" 2018 9
science HLSP T16 Photometer TESS TESS OPTICAL 59091144 "" hlsp_t16_tess_ffi_s0005-cam1-ccd3-03392553852037339776_tess_v01 74.7696126039 14.3488722018 timeseries "Joel D. Hartman" 4 58437.5101960851 58463.447689986 1800.0 600.0 1000.0 "" 60942.03936333 N/A "" 5 "CIRCLE 74.7696126039 14.3488722018 0.0011111111111111111" "" mast:HLSP/t16/s0005/cam1-ccd3/0033/9255/3852/0373/hlsp_t16_tess_ffi_s0005-cam1-ccd3-03392553852037339776_tess_v01_llc.fits PUBLIC False nan 350297904 997665858 997665858 0.0 1800 350297904 HLSP timeseries FITS S mast:HLSP/t16/s0005/cam1-ccd3/0033/9255/3852/0373/hlsp_t16_tess_ffi_s0005-cam1-ccd3-03392553852037339776_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" T16 1 N/A hlsp_t16_tess_ffi_s0005-cam1-ccd3-03392553852037339776_tess_v01_llc.fits 299520 350297904 PUBLIC 4 TESS T16 "TESS Sector 05" "" 2018 9
science TESS SPOC Photometer TESS TESS Optical 118769116 "" tess2021258175143-s0043-0000000118769116-0214-s 70.2225357436031 20.9297237744366 timeseries "Ricker, George" 3 59473.66717891204 59498.3804784375 120.0 600.0 1000.0 "" 59526.0 G04168_G04236_G04131 "" 43 "CIRCLE 70.22253574 20.92972377 0.00138889" "" mast:TESS/product/tess2021258175143-s0043-0000000118769116-0214-s_lc.fits PUBLIC False nan 65362774 123405656 "" 0.0 120 65362774 TESS timeseries "Light curves" S mast:TESS/product/tess2021258175143-s0043-0000000118769116-0214-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC dc7bea856c G04168_G04236_G04131 tess2021258175143-s0043-0000000118769116-0214-s_lc.fits 1811520 65362774 PUBLIC 3 TESS SPOC "TESS Sector 43" "" 2021 1
science TESS SPOC Photometer TESS TESS Optical 118769116 "" tess2021284114741-s0044-0000000118769116-0215-s 70.2225357436031 20.9297237744366 timeseries "Ricker, George" 3 59499.69587135417 59523.94460510417 120.0 600.0 1000.0 "" 59563.0 G04168_G04236_G04131 "" 44 "CIRCLE 70.22253574 20.92972377 0.00138889" "" mast:TESS/product/tess2021284114741-s0044-0000000118769116-0215-s_lc.fits PUBLIC False nan 68727814 132341522 "" 0.0 120 68727814 TESS timeseries "Light curves" S mast:TESS/product/tess2021284114741-s0044-0000000118769116-0215-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC e33f2a7d16 G04168_G04236_G04131 tess2021284114741-s0044-0000000118769116-0215-s_lc.fits 1776960 68727814 PUBLIC 3 TESS SPOC "TESS Sector 44" "" 2021 1
science HLSP TESS-SPOC Photometer TESS TESS Optical 118769116 "" hlsp_tess-spoc_tess_phot_0000000118769116-s0043_tess_v1_tp 70.2225357436031 20.9297237744366 timeseries "Douglas A. Caldwell" 4 59473.66717891204 59498.39159038194 600.0 600.0 1000.0 "" 59925.68236096 N/A "" 43 "CIRCLE 70.2225357436031 20.9297237744366 0.0011111111111111111" "" mast:HLSP/tess-spoc/s0043/target/0000/0001/1876/9116/hlsp_tess-spoc_tess_phot_0000000118769116-s0043_tess_v1_lc.fits PUBLIC False nan 104065860 193789360 "" 0.0 600 104065860 HLSP timeseries FITS D mast:HLSP/tess-spoc/s0043/target/0000/0001/1876/9116/hlsp_tess-spoc_tess_phot_0000000118769116-s0043_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 62 N/A hlsp_tess-spoc_tess_phot_0000000118769116-s0043_tess_v1_lc.fits 385920 104065860 PUBLIC 4 TESS TESS-SPOC "TESS Sector 43" "" 2021 2
science HLSP TESS-SPOC Photometer TESS TESS Optical 118769116 "" hlsp_tess-spoc_tess_phot_0000000118769116-s0044_tess_v1_tp 70.2225357436031 20.9297237744366 timeseries "Douglas A. Caldwell" 4 59499.69031533565 59523.94182721065 600.0 600.0 1000.0 "" 59933.62923604 N/A "" 44 "CIRCLE 70.2225357436031 20.9297237744366 0.0011111111111111111" "" mast:HLSP/tess-spoc/s0044/target/0000/0001/1876/9116/hlsp_tess-spoc_tess_phot_0000000118769116-s0044_tess_v1_lc.fits PUBLIC False nan 106487632 197732293 "" 0.0 600 106487632 HLSP timeseries FITS D mast:HLSP/tess-spoc/s0044/target/0000/0001/1876/9116/hlsp_tess-spoc_tess_phot_0000000118769116-s0044_tess_v1_lc.fits SCIENCE "Minimum Recommended Products" "" "" TESS-SPOC 64 N/A hlsp_tess-spoc_tess_phot_0000000118769116-s0044_tess_v1_lc.fits 380160 106487632 PUBLIC 4 TESS TESS-SPOC "TESS Sector 44" "" 2021 2
science HLSP QLP Photometer TESS TESS Optical 118769116 "" hlsp_qlp_tess_ffi_s0043-0000000118769116_tess_v01_llc 70.2225357436 20.9297237744 timeseries "Chelsea X. Huang" 4 59473.67147451825 59498.38894110406 600.0 600.0 1000.0 "" 59922.17865738 N/A "" 43 "CIRCLE 70.2225357436 20.9297237744 0.0011111111111111111" "" mast:HLSP/qlp/s0043/0000/0001/1876/9116/hlsp_qlp_tess_ffi_s0043-0000000118769116_tess_v01_llc.fits PUBLIC False nan 103598244 192738699 "" 0.0 600 103598244 HLSP timeseries FITS D mast:HLSP/qlp/s0043/0000/0001/1876/9116/hlsp_qlp_tess_ffi_s0043-0000000118769116_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0043-0000000118769116_tess_v01_llc.fits 201600 103598244 PUBLIC 4 TESS QLP "TESS Sector 43" "" 2021 3
science HLSP QLP Photometer TESS TESS Optical 118769116 "" hlsp_qlp_tess_ffi_s0044-0000000118769116_tess_v01_llc 70.2225357436 20.9297237744 timeseries "Chelsea X. Huang" 4 59499.69461065903 59523.93917785538 600.0 600.0 1000.0 "" 59935.38761574 N/A "" 44 "CIRCLE 70.2225357436 20.9297237744 0.0011111111111111111" "" mast:HLSP/qlp/s0044/0000/0001/1876/9116/hlsp_qlp_tess_ffi_s0044-0000000118769116_tess_v01_llc.fits PUBLIC False nan 107032205 198484889 "" 0.0 600 107032205 HLSP timeseries FITS D mast:HLSP/qlp/s0044/0000/0001/1876/9116/hlsp_qlp_tess_ffi_s0044-0000000118769116_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0044-0000000118769116_tess_v01_llc.fits 192960 107032205 PUBLIC 4 TESS QLP "TESS Sector 44" "" 2021 3
science HLSP QLP Photometer TESS TESS OPTICAL 118769116 "" hlsp_qlp_tess_ffi_s0070-0000000118769116_tess_v01_llc 70.2225357436 20.9297237744 timeseries "Chelsea X. Huang" 4 60207.85201486386 60233.32178564044 200.0 600.0 1000.0 "" 60347.40275459 N/A "" 70 "CIRCLE 70.2225357436 20.9297237744 0.0011111111111111111" "" mast:HLSP/qlp/s0070/0000/0001/1876/9116/hlsp_qlp_tess_ffi_s0070-0000000118769116_tess_v01_llc.fits PUBLIC False nan 210414631 387555198 "" 0.0 200 210414631 HLSP timeseries FITS D mast:HLSP/qlp/s0070/0000/0001/1876/9116/hlsp_qlp_tess_ffi_s0070-0000000118769116_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0070-0000000118769116_tess_v01_llc.fits 653760 210414631 PUBLIC 4 TESS QLP "TESS Sector 70" "" 2023 3
science HLSP QLP Photometer TESS TESS OPTICAL 118769116 "" hlsp_qlp_tess_ffi_s0071-0000000118769116_tess_v01_llc 70.2225357436 20.9297237744 timeseries "Chelsea X. Huang" 4 60233.53476949548 60259.47142414935 200.0 600.0 1000.0 "" 60429.39689807 N/A "" 71 "CIRCLE 70.2225357436 20.9297237744 0.0011111111111111111" "" mast:HLSP/qlp/s0071/0000/0001/1876/9116/hlsp_qlp_tess_ffi_s0071-0000000118769116_tess_v01_llc.fits PUBLIC False nan 213979747 421177050 "" 0.0 200 213979747 HLSP timeseries FITS D mast:HLSP/qlp/s0071/0000/0001/1876/9116/hlsp_qlp_tess_ffi_s0071-0000000118769116_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0071-0000000118769116_tess_v01_llc.fits 665280 213979747 PUBLIC 4 TESS QLP "TESS Sector 71" "" 2023 3
science HLSP CDIPS Photometer TESS TESS Optical 118769116 "" hlsp_cdips_tess_ffi_gaiatwo0003411342134934571520-s0043-cam3-ccd3_tess_v01_llc 70.2226130608 20.9295739291 timeseries "Luke Bouma" 4 59473.66942409985 59498.38469099998 1800.0 600.0 1000.0 "" 60286.3228009 N/A "" 43 "CIRCLE 70.2226130608 20.9295739291 0.005833333333333334" "" mast:HLSP/cdips/s0043/cam3_ccd3/hlsp_cdips_tess_ffi_gaiatwo0003411342134934571520-s0043-cam3-ccd3_tess_v01_llc.fits PUBLIC False nan 198349913 360495004 "" 0.0 1800 198349913 HLSP timeseries FITS S mast:HLSP/cdips/s0043/cam3_ccd3/hlsp_cdips_tess_ffi_gaiatwo0003411342134934571520-s0043-cam3-ccd3_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" CDIPS 4058 N/A hlsp_cdips_tess_ffi_gaiatwo0003411342134934571520-s0043-cam3-ccd3_tess_v01_llc.fits 979200 198349913 PUBLIC 4 TESS CDIPS "TESS Sector 43" "" 2021 9
science HLSP CDIPS Photometer TESS TESS Optical 118769116 "" hlsp_cdips_tess_ffi_gaiatwo0003411342134934571520-s0044-cam2-ccd4_tess_v01_llc 70.2226130608 20.9295739291 timeseries "Luke Bouma" 4 59499.69025779981 59523.93330270005 1800.0 600.0 1000.0 "" 60286.52876155 N/A "" 44 "CIRCLE 70.2226130608 20.9295739291 0.005833333333333334" "" mast:HLSP/cdips/s0044/cam2_ccd4/hlsp_cdips_tess_ffi_gaiatwo0003411342134934571520-s0044-cam2-ccd4_tess_v01_llc.fits PUBLIC False nan 198380395 360539519 "" 0.0 1800 198380395 HLSP timeseries FITS S mast:HLSP/cdips/s0044/cam2_ccd4/hlsp_cdips_tess_ffi_gaiatwo0003411342134934571520-s0044-cam2-ccd4_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" CDIPS 4071 N/A hlsp_cdips_tess_ffi_gaiatwo0003411342134934571520-s0044-cam2-ccd4_tess_v01_llc.fits 959040 198380395 PUBLIC 4 TESS CDIPS "TESS Sector 44" "" 2021 9
science TESS SPOC Photometer TESS TESS Optical 175594111 "" tess2025099153000-s0091-0000000175594111-0288-s 246.616073702462 -26.4208765542222 timeseries "Ricker, George" 3 60774.793697256944 60802.26195407407 120.0 600.0 1000.0 "" 60825.0 G07140_G07103 "" 91 "CIRCLE 246.6160737 -26.42087655 0.00138889" "" mast:TESS/product/tess2025099153000-s0091-0000000175594111-0288-s_lc.fits PUBLIC False nan 266949813 814571902 "" 0.0 120 266949813 TESS timeseries "Light curves" S mast:TESS/product/tess2025099153000-s0091-0000000175594111-0288-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 5f407e9d53 G07140_G07103 tess2025099153000-s0091-0000000175594111-0288-s_lc.fits 2007360 266949813 PUBLIC 3 TESS SPOC "TESS Sector 91" "" 2025 1
science HLSP QLP Photometer TESS TESS OPTICAL 175594111 "" hlsp_qlp_tess_ffi_s0091-0000000175594111_tess_v01_llc 246.616073702 -26.4208765542 timeseries "Chelsea X. Huang" 4 60774.79012174159 60802.261619873345 200.0 600.0 1000.0 "" 60826.13818287 N/A "" 91 "CIRCLE 246.616073702 -26.4208765542 0.0011111111111111111" "" mast:HLSP/qlp/s0091/0000/0001/7559/4111/hlsp_qlp_tess_ffi_s0091-0000000175594111_tess_v01_llc.fits PUBLIC False nan 267494698 815589595 "" 0.0 200 267494698 HLSP timeseries FITS D mast:HLSP/qlp/s0091/0000/0001/7559/4111/hlsp_qlp_tess_ffi_s0091-0000000175594111_tess_v01_llc.fits SCIENCE "Minimum Recommended Products" "" "" QLP "" N/A hlsp_qlp_tess_ffi_s0091-0000000175594111_tess_v01_llc.fits 607680 267494698 PUBLIC 4 TESS QLP "TESS Sector 91" "" 2025 3
science TESS SPOC Photometer TESS TESS Optical 322928171 "" tess2025099153000-s0091-0000000322928171-0288-s 245.271256558789 -25.4617689489279 timeseries "Ricker, George" 3 60774.79380377315 60802.26201092592 120.0 600.0 1000.0 "" 60825.0 G07140_G07103 "" 91 "CIRCLE 245.27125656 -25.46176895 0.00138889" "" mast:TESS/product/tess2025099153000-s0091-0000000322928171-0288-s_lc.fits PUBLIC False nan 266983372 814622886 "" 0.0 120 266983372 TESS timeseries "Light curves" S mast:TESS/product/tess2025099153000-s0091-0000000322928171-0288-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC 5f407e9d53 G07140_G07103 tess2025099153000-s0091-0000000322928171-0288-s_lc.fits 2007360 266983372 PUBLIC 3 TESS SPOC "TESS Sector 91" "" 2025 1
science TESS SPOC Photometer TESS TESS Optical 175743566 "" tess2025099153000-s0091-0000000175743566-0288-s 246.999824978694 -24.8053667566078 timeseries "Ricker, George" 3 60774.79369796296 60802.26196118056 120.0 600.0 1000.0 "" 60825.0 G07140_G07089_G07103 "" 91 "CIRCLE 246.99982498 -24.80536676 0.00138889" "" mast:TESS/product/tess2025099153000-s0091-0000000175743566-0288-s_lc.fits PUBLIC False nan 266950739 814573362 "" 0.0 120 266950739 TESS timeseries "Light curves" S mast:TESS/product/tess2025099153000-s0091-0000000175743566-0288-s_lc.fits SCIENCE "Minimum Recommended Products" LC "" SPOC spoc-5.0.121-20250526 G07140_G07089_G07103 tess2025099153000-s0091-0000000175743566-0288-s_lc.fits 2007360 266950739 PUBLIC 3 TESS SPOC "TESS Sector 91" "" 2025 1
science K2 K2 Kepler K2 KEPLER Optical ktwo203897692 "" ktwo203897692-c02_lc 246.48375 -24.504129 timeseries "" 2 56892.76894493 56971.5609235 1800.0 420.0 910.0 "" 57114.0 GO2049_GO2051_GO2052_GO2085 "" 2 "CIRCLE ICRS 246.48375000 -24.50412900 0.00111111" mast:K2/url/missions/k2/previews/c2/203800000/97000/ktwo203897692-c02_llc_bw_large.png mast:K2/url/missions/k2/lightcurves/c2/203800000/97000/ktwo203897692-c02_llc.fits PUBLIC False nan 859054 64022875 64022875 0.0 1800 859054 K2 timeseries "Lightcurve Long Cadence (KLC) - C02" S mast:K2/url/missions/k2/lightcurves/c2/203800000/97000/ktwo203897692-c02_llc.fits SCIENCE "Minimum Recommended Products" LLC "" K2 21 GO2049_GO2051_GO2052_GO2085 ktwo203897692-c02_llc.fits 414720 859054 PUBLIC 2 KEPLER K2 "K2 Campaign 02" "" 2014 1
science HLSP EVEREST Kepler K2 KEPLER OPTICAL ktwo203897692 "" hlsp_everest_k2_llc_203897692-c02_kepler_v2.0_lc 246.48375 -24.504129 timeseries "Rodrigo Luger" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58723.61931702 N/A "" 2 "CIRCLE 246.48375 -24.504129 0.0011111111111111111" mast:HLSP/everest/v2/c02/203800000/97692/hlsp_everest_k2_llc_203897692-c02_kepler_v2.0_dvs-prev.png mast:HLSP/everest/v2/c02/203800000/97692/hlsp_everest_k2_llc_203897692-c02_kepler_v2.0_lc.fits PUBLIC False nan 30634188 594357778 594357778 0.0 1800 30634188 HLSP timeseries FITS S mast:HLSP/everest/v2/c02/203800000/97692/hlsp_everest_k2_llc_203897692-c02_kepler_v2.0_lc.fits SCIENCE "Minimum Recommended Products" "" "" EVEREST "" N/A hlsp_everest_k2_llc_203897692-c02_kepler_v2.0_lc.fits 13798080 30634188 PUBLIC 4 KEPLER EVEREST "K2 Campaign 02" "" 2014 9
science HLSP K2SFF Kepler K2 KEPLER OPTICAL ktwo203897692 "" hlsp_k2sff_k2_lightcurve_203897692-c02_kepler_v1_llc 246.48375 -24.504129 timeseries "Andrew Vanderburg" 4 56892.768944930554 56971.56092349537 1800.0 418.4 905.0 "" 58689.620405 N/A "" 2 "CIRCLE 246.48375 -24.504129 0.0011111111111111111" mast:HLSP/k2sff/c02/203800000/97692/hlsp_k2sff_k2_lightcurve_203897692-c02_kepler_v1_llc.png mast:HLSP/k2sff/c02/203800000/97692/hlsp_k2sff_k2_lightcurve_203897692-c02_kepler_v1_llc.fits PUBLIC False nan 30163481 600985875 600985875 0.0 1800 30163481 HLSP timeseries FITS S mast:HLSP/k2sff/c02/203800000/97692/hlsp_k2sff_k2_lightcurve_203897692-c02_kepler_v1_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2SFF 4 N/A hlsp_k2sff_k2_lightcurve_203897692-c02_kepler_v1_llc.fits 3300480 30163481 PUBLIC 4 KEPLER K2SFF "K2 Campaign 02" "" 2014 9
science HLSP K2VARCAT Kepler K2 KEPLER Optical ktwo203897692 "" hlsp_k2varcat_k2_lightcurve_203897692-c02_kepler_v2_llc 246.48375 -24.504129 timeseries "David Armstrong" 4 56893.96928625 56971.54870422 1800.0 418.4 905.0 "" 58877.73553234 "" "" 2 "CIRCLE ICRS 246.48375000 -24.50412900 0.00111111" mast:HLSP/k2varcat/c02/203800000/97000/hlsp_k2varcat_k2_lightcurve_203897692-c02_kepler_v2_llc-detrend-thumb.png mast:HLSP/k2varcat/c02/203800000/97000/hlsp_k2varcat_k2_lightcurve_203897692-c02_kepler_v2_llc.fits PUBLIC False nan 32280619 76222221 76222221 0.0 1800 32280619 HLSP timeseries FITS C mast:HLSP/k2varcat/c02/203800000/97000/hlsp_k2varcat_k2_lightcurve_203897692-c02_kepler_v2_llc.fits SCIENCE "Minimum Recommended Products" "" "" K2VARCAT 4 "" hlsp_k2varcat_k2_lightcurve_203897692-c02_kepler_v2_llc.fits 132480 32280619 PUBLIC 4 KEPLER K2VARCAT "K2 Campaign 02" "" 2014 9
