nimo_ids_oid,nimo_id,TIC,gaiadr3_source_id,group,num_sectors,Sector,name,lc_name,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
124,45,144155582,6146107993101452160,twa,5,37,SPOC-120,TIC-144155582-37-SPOC-120,1636148068921376768,Gaia DR3 6146107993101452160,6146107993101452160,283526557,2016.0,188.76732021731198,0.017562062,-41.610858052558555,0.017763786,17.396415273882155,0.025784478,674.6856,75.54716,-69.5235220448554,0.02075089,-29.560999245653637,0.021201096,-0.074132726,-0.18621033,-0.29562154,0.0061274194,-0.14040071,0.049479235,-0.4186013,0.08774846,0.27757496,-0.086205795,295,295,294,1,6.6325183,1460.6285,0.17025778,39.014973,31,true,1.2771554,,,,,,,,34,17,0.03164,37,17,0,0.007529109,14.412667,0,0,1.286942,,,,,,,,,false,306,308022.23612551653,679.37744,453.38898,11.965912,36,61844.62472708735,625.8461,98.81762,13.360288,36,379891.90434041317,1870.271,203.12132,10.798745,1.434106,0,1,0,0,0,2.5615425,1.3943758,1.1671667,6.1181793,4.033216,1,20,2,16,68.716866,20.933878,3.27781E-6,873.4698,18.76767,3600.0,4.5,0.0,101,11.66159,21.63917,8,10.264812,0.014654813,18,,NOT_AVAILABLE,299.6521935518658,21.156630816982485,206.51795270719197,-34.328644559903,false,false,0,true,true,false,false,false,false,true,false,1.3750302E-13,6.868207E-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,
240,53,389253973,5378040370245563008,twa,7,90,SPOC-120,TIC-389253973-90-SPOC-120,1636148068921376768,Gaia DR3 5378040370245563008,5378040370245563008,1140337582,2016.0,179.8657710718773,0.064997315,-45.17209389925917,0.056986865,13.840656946277466,0.0937181,147.68393,59.35178,-56.4472165204997,0.0732027,-18.33972434466537,0.07095675,0.04478377,-0.3263532,-0.39080343,2.1290023E-5,-0.046905342,0.016905976,-0.08600789,0.3205712,0.08910587,0.08885692,423,18,419,4,113.114876,28492.695,0.80374694,692.66486,31,false,1.2382509,,,,,,,,48,22,0.11114134,49,18,0,0.025259638,84.622444,0,0,6.8879166,,,,,,,,,false,426,112467.92991007013,109.562325,1026.5201,13.059795,45,16375.170081914124,38.778454,422.27496,14.803078,43,154985.72518161085,203.49037,761.63666,11.772166,1.5236423,0,1,0,0,0,3.0309114,1.7432823,1.2876291,14.529433,3.5504875,1,19,7,14,34.25208,18.317741,0.0,934.70703,50.371086,3400.0,4.5,0.5,101,,,,11.212603,0.015454401,12,35.642612,NOT_AVAILABLE,293.4043773092072,16.735983874212174,201.70382418790567,-40.64424939228544,false,false,0,true,true,true,false,false,false,true,false,1.1192878E-13,5.590786E-13,0.9990192,,,,,,,,,,,,,,,,,,,,,,
13,16,389248164,3341538436653898240,thor,7,6,FFI-30min,TIC-389248164-6-FFI-30min,1636148068921376768,Gaia DR3 3341538436653898240,3341538436653898240,106054730,2016.0,84.3751334005435,0.49139577,13.492843961199162,0.41794026,8.486357843603244,0.30421034,27.89635,42.855667,13.275632607214629,0.6454104,-40.74758741026072,0.4634083,-0.90245086,0.37313783,-0.5608046,0.72983915,-0.4052606,0.67773885,-0.86324966,-0.043363363,0.30532992,-0.88194287,200,0,199,1,24.758862,3414.5837,1.4504089,157.57071,95,false,,1.1833252,0.04813959,0.10214871,-0.15359543,-0.26962042,-0.23895861,0.21071903,24,12,1.17274,56,41,4,0.42209336,115.07881,0,96,2.4938166,0.09296499,0.82037115,0.12892425,0.6503973,-66.19316,27.981775,-18.40979,30.522255,false,166,6531.198902840613,9.658648,676.2022,16.149885,0,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,192.245511791828,-9.67078706231529,84.44899870817302,-9.838116477846187,false,false,0,false,false,false,false,false,false,true,false,1.8685964E-9,7.9006296E-10,0.9999596,,,,,,,,,,,,,,,,,,,,,,
182,52,54147487,5444751795151480320,twa,6,63,FFI-200s,TIC-54147487-63-FFI-200s,1636148068921376768,Gaia DR3 5444751795151480320,5444751795151480320,115670073,2016.0,160.62479038000887,0.016587416,-33.67126227095639,0.01950724,29.32767206565099,0.027281767,1074.9917,120.365005,-118.75057501508036,0.022948975,-19.647775126946925,0.025857016,-0.2357867,-0.06334758,-0.14654782,0.20039047,-0.20880874,0.23110764,0.09934153,-0.17820765,-0.28707245,-0.17852868,303,303,302,1,4.4556155,1254.3914,0.16876379,32.5743,31,true,1.2848673,,,,,,,,35,18,0.037659477,44,18,3,0.012095798,153.5952,1,0,1.1870896,,,,,,,,,false,360,1042326.154199757,1753.7992,594.3247,10.642358,39,216296.36543337355,2193.1838,98.622086,12.000919,40,1277583.7579046236,5812.077,219.81535,9.481922,1.4332175,0,0,0,0,0,2.5189972,1.3585615,1.1604357,10.805363,4.405266,1,21,3,14,144.49803,7.6907644,0.54824084,896.92957,3.9251575,3600.0,4.5,0.0,111,,,,8.948823,0.0111444425,14,156.9061,NOT_AVAILABLE,274.339376465271,21.944410881849144,177.60955980193873,-38.20677487357028,false,false,0,true,true,true,false,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,,,,,,,,,,,,,,,,,,,,,,
68,49,404012628,6128493752409759744,twa,7,11,FFI-30min,TIC-404012628-11-FFI-30min,1636148068921376768,Gaia DR3 6128493752409759744,6128493752409759744,622882259,2016.0,188.58580465257108,0.012612918,-48.25382411854384,0.009787777,8.713164533950422,0.018064264,482.34262,37.365276,-34.344875791145206,0.014172886,-14.717111752262536,0.011567538,0.30284846,-0.39247394,-0.23260255,-0.22842516,-0.15310083,-0.16189691,0.014376145,0.29444104,0.23992443,0.44371268,382,9,381,1,6.919241,558.3699,0.06012924,3.2555478,31,false,1.2867717,,,,,,,,43,19,0.022820193,50,17,0,0.015065096,8.927378,0,0,1.2616913,,,,,,,,,false,391,87282.76093649447,96.42958,905.1451,13.335046,49,18704.934705147083,83.03775,225.25821,14.658651,49,105545.61240586008,246.62123,427.96646,12.189295,1.4235405,0,0,0,0,0,2.4693565,1.3236055,1.145751,8.850722,39.080498,1,22,6,13,26.522108,66.78129,0.0,915.91425,357.35135,3400.0,3.5,-1.0,111,,,,11.640851,0.0148730315,16,,VARIABLE,299.993918188716,14.52038375973925,210.51114213154094,-40.16530613882397,false,false,0,true,true,false,true,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3515.4172,3514.5913,3516.193,4.0006,4.0002,4.0013,-0.5838,-0.5867,-0.5806,113.1833,112.9518,113.4153,0.7663,0.7635,0.7692,0.5069,0.505,0.5089,0.3157,0.3146,0.3169,MARCS
94,24,302417238,3389908598860532224,thor,7,32,SPOC-120,TIC-302417238-32-SPOC-120,1636148068921376768,Gaia DR3 3389908598860532224,3389908598860532224,612476452,2016.0,81.93359272853635,0.025891831,14.766063423445535,0.018970858,10.865278533544403,0.032626428,333.02078,40.436604,9.148660132432996,0.031874076,-39.38808013630158,0.021035427,-0.13048442,0.16143902,-0.25302994,0.10387753,-0.30958265,0.17448574,-0.7621156,0.10833815,0.38028413,-0.33125404,528,0,527,1,1.6543401,673.038,0.0830749,2.0098915,31,false,1.2277199,,,,,,,,61,20,0.046808664,62,43,0,0.04659317,179.2085,0,0,1.0509857,0.08931036,0.59725875,0.17533836,0.19398063,11.206562,3.205201,31.220423,26.389252,false,509,18220.04956788447,18.11124,1006.0078,15.035993,57,2339.0252014462803,13.867362,168.67125,16.915955,56,25311.463492989853,62.25551,406.57388,13.739602,1.5175858,0,0,0,0,0,3.1763525,1.879962,1.2963905,19.251379,3.4792366,2,19,3,10,8.311415,,,958.03467,,3100.0,3.5,-0.5,111,,,,13.185444,0.076305345,23,,NOT_AVAILABLE,189.8819102582167,-11.020048295830255,82.11550977295566,-8.452715752030292,false,false,0,true,false,false,false,false,false,true,false,1.0337514E-13,5.163716E-13,0.99986607,,,,,,,,,,,,,,,,,,,,,,
127,49,404012628,6128493752409759744,twa,7,37,FFI-10min,TIC-404012628-37-FFI-10min,1636148068921376768,Gaia DR3 6128493752409759744,6128493752409759744,622882259,2016.0,188.58580465257108,0.012612918,-48.25382411854384,0.009787777,8.713164533950422,0.018064264,482.34262,37.365276,-34.344875791145206,0.014172886,-14.717111752262536,0.011567538,0.30284846,-0.39247394,-0.23260255,-0.22842516,-0.15310083,-0.16189691,0.014376145,0.29444104,0.23992443,0.44371268,382,9,381,1,6.919241,558.3699,0.06012924,3.2555478,31,false,1.2867717,,,,,,,,43,19,0.022820193,50,17,0,0.015065096,8.927378,0,0,1.2616913,,,,,,,,,false,391,87282.76093649447,96.42958,905.1451,13.335046,49,18704.934705147083,83.03775,225.25821,14.658651,49,105545.61240586008,246.62123,427.96646,12.189295,1.4235405,0,0,0,0,0,2.4693565,1.3236055,1.145751,8.850722,39.080498,1,22,6,13,26.522108,66.78129,0.0,915.91425,357.35135,3400.0,3.5,-1.0,111,,,,11.640851,0.0148730315,16,,VARIABLE,299.993918188716,14.52038375973925,210.51114213154094,-40.16530613882397,false,false,0,true,true,false,true,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3515.4172,3514.5913,3516.193,4.0006,4.0002,4.0013,-0.5838,-0.5867,-0.5806,113.1833,112.9518,113.4153,0.7663,0.7635,0.7692,0.5069,0.505,0.5089,0.3157,0.3146,0.3169,MARCS
87,13,311272948,3339253170454118272,thor,4,32,FFI-10min,TIC-311272948-32-FFI-10min,1636148068921376768,Gaia DR3 3339253170454118272,3339253170454118272,1733552063,2016.0,80.9819385661553,7.3672667,11.017286542962518,2.9829273,,,,,,,,,0.78996205,,,,,,,,,,89,0,76,13,94.21572,17482.582,4.5809894,1320.7291,3,false,,,,,,,,,10,7,13.38872,17,17,11,0.05808002,59.161907,83,37,,0.4268524,0.64722043,0.60762984,0.12527654,125.95271,-8.236068,28.111092,19.114582,true,82,10956.20285150936,52.564,208.43549,15.588217,8,2547.8500834071483,54.184547,47.02171,16.823107,8,28686.2296812193,85.52383,335.418,13.603712,2.8508124,0,8,0,8,0,3.2193947,1.23489,1.9845047,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,192.63657687189624,-13.790830068374866,80.94540557547721,-12.138992183561394,false,false,0,false,false,false,false,false,false,false,false,0.0,0.0,0.9859566,,,,,,,,,,,,,,,,,,,,,,
258,13,311272948,3339253170454118272,thor,4,98,FFI-200s,TIC-311272948-98-FFI-200s,1636148068921376768,Gaia DR3 3339253170454118272,3339253170454118272,1733552063,2016.0,80.9819385661553,7.3672667,11.017286542962518,2.9829273,,,,,,,,,0.78996205,,,,,,,,,,89,0,76,13,94.21572,17482.582,4.5809894,1320.7291,3,false,,,,,,,,,10,7,13.38872,17,17,11,0.05808002,59.161907,83,37,,0.4268524,0.64722043,0.60762984,0.12527654,125.95271,-8.236068,28.111092,19.114582,true,82,10956.20285150936,52.564,208.43549,15.588217,8,2547.8500834071483,54.184547,47.02171,16.823107,8,28686.2296812193,85.52383,335.418,13.603712,2.8508124,0,8,0,8,0,3.2193947,1.23489,1.9845047,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,192.63657687189624,-13.790830068374866,80.94540557547721,-12.138992183561394,false,false,0,false,false,false,false,false,false,false,false,0.0,0.0,0.9859566,,,,,,,,,,,,,,,,,,,,,,
10,13,311272948,3339253170454118272,thor,4,6,FFI-30min,TIC-311272948-6-FFI-30min,1636148068921376768,Gaia DR3 3339253170454118272,3339253170454118272,1733552063,2016.0,80.9819385661553,7.3672667,11.017286542962518,2.9829273,,,,,,,,,0.78996205,,,,,,,,,,89,0,76,13,94.21572,17482.582,4.5809894,1320.7291,3,false,,,,,,,,,10,7,13.38872,17,17,11,0.05808002,59.161907,83,37,,0.4268524,0.64722043,0.60762984,0.12527654,125.95271,-8.236068,28.111092,19.114582,true,82,10956.20285150936,52.564,208.43549,15.588217,8,2547.8500834071483,54.184547,47.02171,16.823107,8,28686.2296812193,85.52383,335.418,13.603712,2.8508124,0,8,0,8,0,3.2193947,1.23489,1.9845047,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,192.63657687189624,-13.790830068374866,80.94540557547721,-12.138992183561394,false,false,0,false,false,false,false,false,false,false,false,0.0,0.0,0.9859566,,,,,,,,,,,,,,,,,,,,,,
214,24,302417238,3389908598860532224,thor,7,71,FFI-200s,TIC-302417238-71-FFI-200s,1636148068921376768,Gaia DR3 3389908598860532224,3389908598860532224,612476452,2016.0,81.93359272853635,0.025891831,14.766063423445535,0.018970858,10.865278533544403,0.032626428,333.02078,40.436604,9.148660132432996,0.031874076,-39.38808013630158,0.021035427,-0.13048442,0.16143902,-0.25302994,0.10387753,-0.30958265,0.17448574,-0.7621156,0.10833815,0.38028413,-0.33125404,528,0,527,1,1.6543401,673.038,0.0830749,2.0098915,31,false,1.2277199,,,,,,,,61,20,0.046808664,62,43,0,0.04659317,179.2085,0,0,1.0509857,0.08931036,0.59725875,0.17533836,0.19398063,11.206562,3.205201,31.220423,26.389252,false,509,18220.04956788447,18.11124,1006.0078,15.035993,57,2339.0252014462803,13.867362,168.67125,16.915955,56,25311.463492989853,62.25551,406.57388,13.739602,1.5175858,0,0,0,0,0,3.1763525,1.879962,1.2963905,19.251379,3.4792366,2,19,3,10,8.311415,,,958.03467,,3100.0,3.5,-0.5,111,,,,13.185444,0.076305345,23,,NOT_AVAILABLE,189.8819102582167,-11.020048295830255,82.11550977295566,-8.452715752030292,false,false,0,true,false,false,false,false,false,true,false,1.0337514E-13,5.163716E-13,0.99986607,,,,,,,,,,,,,,,,,,,,,,
323,49,404012628,6128493752409759744,twa,7,100,FFI-200s,TIC-404012628-100-FFI-200s,1636148068921376768,Gaia DR3 6128493752409759744,6128493752409759744,622882259,2016.0,188.58580465257108,0.012612918,-48.25382411854384,0.009787777,8.713164533950422,0.018064264,482.34262,37.365276,-34.344875791145206,0.014172886,-14.717111752262536,0.011567538,0.30284846,-0.39247394,-0.23260255,-0.22842516,-0.15310083,-0.16189691,0.014376145,0.29444104,0.23992443,0.44371268,382,9,381,1,6.919241,558.3699,0.06012924,3.2555478,31,false,1.2867717,,,,,,,,43,19,0.022820193,50,17,0,0.015065096,8.927378,0,0,1.2616913,,,,,,,,,false,391,87282.76093649447,96.42958,905.1451,13.335046,49,18704.934705147083,83.03775,225.25821,14.658651,49,105545.61240586008,246.62123,427.96646,12.189295,1.4235405,0,0,0,0,0,2.4693565,1.3236055,1.145751,8.850722,39.080498,1,22,6,13,26.522108,66.78129,0.0,915.91425,357.35135,3400.0,3.5,-1.0,111,,,,11.640851,0.0148730315,16,,VARIABLE,299.993918188716,14.52038375973925,210.51114213154094,-40.16530613882397,false,false,0,true,true,false,true,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,3515.4172,3514.5913,3516.193,4.0006,4.0002,4.0013,-0.5838,-0.5867,-0.5806,113.1833,112.9518,113.4153,0.7663,0.7635,0.7692,0.5069,0.505,0.5089,0.3157,0.3146,0.3169,MARCS
268,24,302417238,3389908598860532224,thor,7,98,FFI-200s,TIC-302417238-98-FFI-200s,1636148068921376768,Gaia DR3 3389908598860532224,3389908598860532224,612476452,2016.0,81.93359272853635,0.025891831,14.766063423445535,0.018970858,10.865278533544403,0.032626428,333.02078,40.436604,9.148660132432996,0.031874076,-39.38808013630158,0.021035427,-0.13048442,0.16143902,-0.25302994,0.10387753,-0.30958265,0.17448574,-0.7621156,0.10833815,0.38028413,-0.33125404,528,0,527,1,1.6543401,673.038,0.0830749,2.0098915,31,false,1.2277199,,,,,,,,61,20,0.046808664,62,43,0,0.04659317,179.2085,0,0,1.0509857,0.08931036,0.59725875,0.17533836,0.19398063,11.206562,3.205201,31.220423,26.389252,false,509,18220.04956788447,18.11124,1006.0078,15.035993,57,2339.0252014462803,13.867362,168.67125,16.915955,56,25311.463492989853,62.25551,406.57388,13.739602,1.5175858,0,0,0,0,0,3.1763525,1.879962,1.2963905,19.251379,3.4792366,2,19,3,10,8.311415,,,958.03467,,3100.0,3.5,-0.5,111,,,,13.185444,0.076305345,23,,NOT_AVAILABLE,189.8819102582167,-11.020048295830255,82.11550977295566,-8.452715752030292,false,false,0,true,false,false,false,false,false,true,false,1.0337514E-13,5.163716E-13,0.99986607,,,,,,,,,,,,,,,,,,,,,,
154,18,389248318,3341556922194703232,thor,7,43,SPOC-120,TIC-389248318-43-SPOC-120,1636148068921376768,Gaia DR3 3341556922194703232,3341556922194703232,1697151661,2016.0,84.33589263828983,0.014288851,13.591785718536771,0.011064622,9.326199305540813,0.02041704,456.7851,34.802345,4.989334706166051,0.019154403,-34.442847605471606,0.01369814,0.08584745,-0.06748773,-0.16193332,0.004884876,-0.35754237,0.3033871,-0.7629817,-0.13650446,0.51509184,-0.31592613,576,0,572,4,6.033939,742.6453,0.045891233,1.7633528,31,false,1.2772828,,,,,,,,66,19,0.028635133,68,49,0,0.025582705,166.22247,0,1,1.183809,0.1503335,0.5860738,0.22555436,0.28141662,153.02118,-5.7395906,26.857403,-30.775135,true,569,60874.38691368656,61.379097,991.77716,13.72628,62,12047.860625906122,53.704876,224.33458,15.136268,62,75032.30568478067,170.70229,439.5507,12.559774,1.4304894,0,62,0,62,0,2.5764933,1.4099874,1.1665058,19.077219,2.0901763,2,26,10,12,21.599407,,,960.61017,,3500.0,4.5,0.0,101,,,,12.020411,0.04647046,18,20.356153,NOT_AVAILABLE,192.1395884653381,-9.652317031165895,84.41430209662818,-9.737738129440137,false,false,0,true,true,true,false,false,true,true,false,1.1961469E-13,5.974694E-13,0.9982583,3483.7273,3480.3936,3496.0657,4.2131,4.2034,4.2605,-0.4236,-0.4407,-0.3422,106.8325,106.6245,107.0847,0.7965,0.7928,0.8023,0.5217,0.5192,0.5256,0.3306,0.3291,0.333,MARCS
12,15,345773622,3238048652740273408,thor,3,6,FFI-30min,TIC-345773622-6-FFI-30min,1636148068921376768,Gaia DR3 3238048652740273408,3238048652740273408,1778697123,2016.0,81.12545315881749,0.047785994,6.676235870336388,0.03519464,9.985823794208969,0.0566186,176.37003,35.097065,9.706887433135481,0.057313755,-33.72803316562415,0.041495174,-0.021671524,0.12934785,-0.25631306,0.029639376,-0.17068781,0.0991461,-0.75188947,0.045364194,0.30080917,-0.1788543,464,0,463,1,9.518413,1206.6754,0.33809114,21.835371,31,false,1.2020488,,,,,,,,53,20,0.082284726,53,37,0,0.018596133,177.8933,0,0,1.3296466,0.11830655,0.5849301,0.24028197,0.08215299,-176.24467,1.4027491,56.53231,21.16039,false,454,12262.609831403011,10.144993,1208.7352,15.46591,48,1216.312487535433,10.479487,116.06603,17.625929,48,18205.189996778354,36.019234,505.4297,14.097407,1.5837984,0,0,0,0,0,3.5285215,2.160019,1.3685026,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,196.552836580059,-15.921157834823369,80.80531436188441,-16.480236683076413,false,false,0,true,false,false,false,false,false,true,false,1.0205361E-13,5.097831E-13,0.99999696,3262.054,3242.1228,3305.4119,4.5734,4.5487,4.5971,0.4733,0.4565,0.5528,103.7467,102.9965,105.8277,1.5086,1.4473,1.5301,0.9008,0.8633,0.9141,0.6761,0.6489,0.686,MARCS
61,58,102462453,5414158429569765632,twa,6,10,FFI-30min,TIC-102462453-10-FFI-30min,1636148068921376768,Gaia DR3 5414158429569765632,5414158429569765632,866133486,2016.0,154.8230774972982,0.012412845,-44.62666396551311,0.013464949,14.66078371438924,0.018113693,809.37573,57.53242,-57.528834150914136,0.016070127,-0.6425623882367861,0.016224537,0.06339425,-0.008060986,-0.27634746,0.15622255,0.102176264,0.18857197,-0.20618905,0.18869397,0.061196037,0.14179553,467,467,466,1,7.624763,1785.9923,0.15145372,34.964066,31,false,1.2713714,,,,,,,,53,28,0.02400116,64,23,0,0.009730828,26.361893,0,0,1.26056,,,,,,,,,false,557,187468.32364749722,164.24399,1141.4015,12.505047,62,35742.07063169624,134.87212,265.0071,13.955593,62,235872.70986019095,446.8034,527.9116,11.316201,1.448857,0,2,0,0,0,2.639392,1.4505463,1.1888456,15.840594,1.0565624,1,26,9,17,52.154556,2.7442129,0.0013300461,959.91626,17.687496,3500.0,4.5,0.0,101,28.656813,13.418419,12,10.752767,0.01339764,17,,NOT_AVAILABLE,276.46477414598115,10.285877430563245,180.14665346310028,-49.902602430656096,false,false,0,true,true,false,false,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,,,,,,,,,,,,,,,,,,,,,,
116,58,102462453,5414158429569765632,twa,6,36,FFI-10min,TIC-102462453-36-FFI-10min,1636148068921376768,Gaia DR3 5414158429569765632,5414158429569765632,866133486,2016.0,154.8230774972982,0.012412845,-44.62666396551311,0.013464949,14.66078371438924,0.018113693,809.37573,57.53242,-57.528834150914136,0.016070127,-0.6425623882367861,0.016224537,0.06339425,-0.008060986,-0.27634746,0.15622255,0.102176264,0.18857197,-0.20618905,0.18869397,0.061196037,0.14179553,467,467,466,1,7.624763,1785.9923,0.15145372,34.964066,31,false,1.2713714,,,,,,,,53,28,0.02400116,64,23,0,0.009730828,26.361893,0,0,1.26056,,,,,,,,,false,557,187468.32364749722,164.24399,1141.4015,12.505047,62,35742.07063169624,134.87212,265.0071,13.955593,62,235872.70986019095,446.8034,527.9116,11.316201,1.448857,0,2,0,0,0,2.639392,1.4505463,1.1888456,15.840594,1.0565624,1,26,9,17,52.154556,2.7442129,0.0013300461,959.91626,17.687496,3500.0,4.5,0.0,101,28.656813,13.418419,12,10.752767,0.01339764,17,,NOT_AVAILABLE,276.46477414598115,10.285877430563245,180.14665346310028,-49.902602430656096,false,false,0,true,true,false,false,false,false,true,false,1.0202512E-11,5.0961034E-11,1.0000273E-6,,,,,,,,,,,,,,,,,,,,,,
266,21,365744968,3337724677494561792,thor,3,98,SPOC-120,TIC-365744968-98-SPOC-120,1636148068921376768,Gaia DR3 3337724677494561792,3337724677494561792,1197877485,2016.0,81.70363961320695,0.018748542,9.468040723860957,0.01363275,9.240070290871534,0.021109931,437.712,31.875572,6.6992531287774035,0.02199073,-31.16363419901287,0.015230604,-0.07512616,0.18066378,-0.2565008,0.050888687,-0.17330477,0.075925454,-0.70023674,0.016846973,0.23589754,-0.18310189,459,0,457,2,5.1306334,603.492,0.061892454,1.9847598,31,false,1.2586938,,,,,,,,53,21,0.031520553,56,37,0,0.01445602,24.604132,0,0,1.174629,0.017698675,0.53605604,0.16402522,0.1641684,-76.67404,3.7921662,52.57371,37.80479,false,454,35947.42831317006,32.865047,1093.7891,14.298198,50,6178.822460738873,25.341934,243.81812,15.861278,52,46437.92610097104,113.95774,407.50128,13.080713,1.4637139,0,0,0,0,0,2.7805643,1.5630798,1.2174845,17.099936,2.9422119,2,17,2,11,12.600849,,,958.7787,,3500.0,4.5,0.5,101,,,,12.508992,0.03761643,15,,NOT_AVAILABLE,194.37969450216573,-13.993877641326172,81.57507188357148,-13.72893680957897,false,false,0,true,true,false,false,false,true,true,false,1.1961469E-13,5.974694E-13,0.9982583,3398.1672,3387.0073,3420.0923,4.2632,4.2472,4.2934,-0.3393,-0.3894,-0.2756,108.6817,107.7753,119.0315,0.9341,0.9261,0.9867,0.5983,0.593,0.6327,0.3929,0.3896,0.4147,MARCS
159,18,389248318,3341556922194703232,thor,7,44,SPOC-120,TIC-389248318-44-SPOC-120,1636148068921376768,Gaia DR3 3341556922194703232,3341556922194703232,1697151661,2016.0,84.33589263828983,0.014288851,13.591785718536771,0.011064622,9.326199305540813,0.02041704,456.7851,34.802345,4.989334706166051,0.019154403,-34.442847605471606,0.01369814,0.08584745,-0.06748773,-0.16193332,0.004884876,-0.35754237,0.3033871,-0.7629817,-0.13650446,0.51509184,-0.31592613,576,0,572,4,6.033939,742.6453,0.045891233,1.7633528,31,false,1.2772828,,,,,,,,66,19,0.028635133,68,49,0,0.025582705,166.22247,0,1,1.183809,0.1503335,0.5860738,0.22555436,0.28141662,153.02118,-5.7395906,26.857403,-30.775135,true,569,60874.38691368656,61.379097,991.77716,13.72628,62,12047.860625906122,53.704876,224.33458,15.136268,62,75032.30568478067,170.70229,439.5507,12.559774,1.4304894,0,62,0,62,0,2.5764933,1.4099874,1.1665058,19.077219,2.0901763,2,26,10,12,21.599407,,,960.61017,,3500.0,4.5,0.0,101,,,,12.020411,0.04647046,18,20.356153,NOT_AVAILABLE,192.1395884653381,-9.652317031165895,84.41430209662818,-9.737738129440137,false,false,0,true,true,true,false,false,true,true,false,1.1961469E-13,5.974694E-13,0.9982583,3483.7273,3480.3936,3496.0657,4.2131,4.2034,4.2605,-0.4236,-0.4407,-0.3422,106.8325,106.6245,107.0847,0.7965,0.7928,0.8023,0.5217,0.5192,0.5256,0.3306,0.3291,0.333,MARCS
