,,,,,,,,,,,,,,,,,,,,Period 1,,,,,Period 2,,,,
pop_id,lcname,idtype,ID,secorcamp,author_x,cadence,fluxamplitude,TIC,gaiadr3_source_id,epic_id,per,per2,group,age_Myr,disco_paper,author_y,year,calc_per,complex_status,Score,Flare,Shelf,Evolution,Notes,Score,Flare,Shelf,Evolution,Notes
106,TIC-300651846-11-FFI-30min,TIC,300651846,11,FFI,30min,0.024726008,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3438201465,Complex,2,1,1,0,,,,,,
106,TIC-300651846-12-FFI-30min,TIC,300651846,12,FFI,30min,0.020286292,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3433328008,Complex,2,1,0,1,,,,,,
106,TIC-300651846-13-FFI-30min,TIC,300651846,13,FFI,30min,,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0,,,,,,Didn't plot,,,,,
106,TIC-300651846-27-FFI-10min,TIC,300651846,27,FFI,10min,0.020021289,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.343695294,Complex,2,1,0,0,"Diagonal, noisy",,,,,
106,TIC-300651846-28-FFI-10min,TIC,300651846,28,FFI,10min,0.023202315,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.343784497,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-29-FFI-10min,TIC,300651846,29,FFI,10min,0.030271804,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3437382868,Complex,2,1,0,1,Diagonal,,,,,
106,TIC-300651846-30-FFI-10min,TIC,300651846,30,FFI,10min,14.73598887,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.02705049,Complex,9,0,0,0,Diagonal,,,,,
106,TIC-300651846-31-FFI-10min,TIC,300651846,31,FFI,10min,0.043707347,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3433927908,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-32-SPOC-120,TIC,300651846,32,SPOC,120,0.059947354,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3435920056,Complex,2,1,0,1,Diagonal,,,,,
106,TIC-300651846-33-SPOC-120,TIC,300651846,33,SPOC,120,0.067024767,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.344061493,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-34-SPOC-120,TIC,300651846,34,SPOC,120,0.051634693,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.343493085,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-35-SPOC-120,TIC,300651846,35,SPOC,120,0.059799665,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.1146760951,Complex,2,2,1,1,Diagonal,,,,,
106,TIC-300651846-36-SPOC-120,TIC,300651846,36,SPOC,120,0.065701425,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.114663418,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-37-SPOC-120,TIC,300651846,37,SPOC,120,0.067670459,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.1146397477,Complex,2,1,1,0,"Diagonal, noisy",,,,,
106,TIC-300651846-38-SPOC-120,TIC,300651846,38,SPOC,120,0.071057868,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.1719343129,Complex,2,2,0,1,"Diagonal, noisy",,,,,
106,TIC-300651846-39-SPOC-120,TIC,300651846,39,SPOC,120,0.06632359,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3428093267,Complex,2,1,0,1,"Diagonal, noisy",,,,,
106,TIC-300651846-61-SPOC-120,TIC,300651846,61,SPOC,120,0.060810679,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.343311682,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-62-SPOC-120,TIC,300651846,62,SPOC,120,0.061336279,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3441426031,Complex,2,1,1,1,Diagonal,,,,,
106,TIC-300651846-63-SPOC-120,TIC,300651846,63,SPOC,120,0.060748708,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3443027167,Complex,2,1,1,1,Diagonal,,,,,
106,TIC-300651846-64-SPOC-120,TIC,300651846,64,SPOC,120,0.071425831,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3447032881,Complex,2,2,1,1,Diagonal,,,,,
106,TIC-300651846-65-SPOC-120,TIC,300651846,65,SPOC,120,0.075563312,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3442529902,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-66-SPOC-120,TIC,300651846,66,SPOC,120,0.069800317,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3436661851,Complex,2,0,1,1,Diagonal,,,,,
106,TIC-300651846-68-SPOC-120,TIC,300651846,68,SPOC,120,0.062694961,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3438149202,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-69-SPOC-120,TIC,300651846,69,SPOC,120,0.061954272,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3441019854,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-87-SPOC-120,TIC,300651846,87,SPOC,120,0.070355833,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3440447641,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-88-SPOC-120,TIC,300651846,88,SPOC,120,0.067057556,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.343540054,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-89-SPOC-120,TIC,300651846,89,SPOC,120,0.063843906,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3437408983,Complex,2,2,1,0,Diagonal,,,,,
106,TIC-300651846-90-FFI-200s,TIC,300651846,90,FFI,200s,79.84630473,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,3.554902443,Complex,9,0,0,0,Diagonal,,,,,
106,TIC-300651846-93-SPOC-120,TIC,300651846,93,SPOC,120,0.05095737,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3436465625,Complex,2,1,0,0,Diagonal,,,,,
106,TIC-300651846-94-FFI-200s,TIC,300651846,94,FFI,200s,2.992641698,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.00944762,Complex,9,0,0,0,Diagonal,,,,,
106,TIC-300651846-95-SPOC-120,TIC,300651846,95,SPOC,120,0.065463495,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3437808269,Complex,2,2,0,0,Diagonal,,,,,
106,TIC-300651846-96-SPOC-120,TIC,300651846,96,SPOC,120,0.067173338,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.344563686,Complex,2,1,0,1,Diagonal,,,,,
106,TIC-300651846-97-FFI-200s,TIC,300651846,97,FFI,200s,0.044195733,300651846,5275157967723751936,<NA>,0.344166667,,CAR,45,Bouma_2024,Bouma,2024,0.3455860147,Complex,2,1,1,1,"Diagonal, noisy at the beginning",,,,,
107,TIC-264767454-8-SPOC-120,TIC,264767454,8,SPOC,120,0.021430671,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.416456933,Complex,1,1,0,0,,0,1,0,0,
107,TIC-264767454-9-SPOC-120,TIC,264767454,9,SPOC,120,0.019532591,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.416641698,Complex,2,1,0,0,,0,1,0,0,
107,TIC-264767454-10-SPOC-120,TIC,264767454,10,SPOC,120,0.021039104,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.4171704223,Complex,2,1,0,0,,0,1,0,0,
107,TIC-264767454-27-FFI-10min,TIC,264767454,27,FFI,10min,0.008750647,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.4165980612,Complex,1,0,0,0,,0,0,0,0,
107,TIC-264767454-34-SPOC-120,TIC,264767454,34,SPOC,120,0.01726054,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.4172698193,Complex,2,1,0,0,,1,1,0,0,
107,TIC-264767454-35-SPOC-120,TIC,264767454,35,SPOC,120,0.016935259,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.417878802,Complex,2,0,0,0,,0,0,0,0,Double dipper
107,TIC-264767454-36-SPOC-120,TIC,264767454,36,SPOC,120,0.017054594,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.8596421781,Complex,1,1,0,1,,0,1,0,0,Double dipper
107,TIC-264767454-37-SPOC-120,TIC,264767454,37,SPOC,120,0.018527764,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.417559164,Complex,1,2,0,0,,0,2,0,0,
107,TIC-264767454-61-FFI-200s,TIC,264767454,61,FFI,200s,0.038313265,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.857834762,Complex,9,0,0,0,,0,0,0,0,
107,TIC-264767454-62-FFI-200s,TIC,264767454,62,FFI,200s,0.017472073,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.8602431532,Complex,2,0,0,1,,0,0,0,0,
107,TIC-264767454-63-FFI-200s,TIC,264767454,63,FFI,200s,0.018419655,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.8606896222,Complex,1,0,0,0,,0,0,0,0,
107,TIC-264767454-67-FFI-200s,TIC,264767454,67,FFI,200s,0.025554281,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.861125512,Complex,1,0,0,0,Dip is on the edge,0,0,0,0,
107,TIC-264767454-87-FFI-200s,TIC,264767454,87,FFI,200s,2.807564951,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,2.342198368,Complex,9,0,0,0,,9,0,0,0,
107,TIC-264767454-88-SPOC-120,TIC,264767454,88,SPOC,120,0.021624041,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.8616956978,Complex,2,1,1,0,,0,1,0,0,
107,TIC-264767454-89-SPOC-120,TIC,264767454,89,SPOC,120,0.021687376,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.8572847641,Complex,2,2,0,1,,0,2,0,0,
107,TIC-264767454-90-SPOC-120,TIC,264767454,90,SPOC,120,0.022545898,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.8602153038,Complex,2,1,0,0,,0,1,0,0,
107,TIC-264767454-97-FFI-200s,TIC,264767454,97,FFI,200s,0.098068053,264767454,5295268619511701760,<NA>,0.417083333,0.859166667,Columba,42,Bouma_2024,Bouma,2024,0.8685037899,Complex,9,0,0,0,,9,0,0,0,
108,TIC-89463560-8-SPOC-120,TIC,89463560,8,SPOC,120,0.04359104,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.3929142714,Complex,2,1,0,0,,1,1,0,0,
108,TIC-89463560-9-SPOC-120,TIC,89463560,9,SPOC,120,0.054515404,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.3935357293,Complex,2,2,0,1,,1,2,0,0,
108,TIC-89463560-10-SPOC-120,TIC,89463560,10,SPOC,120,0.056939828,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.3932593212,Complex,2,1,0,0,,1,1,0,0,
108,TIC-89463560-35-SPOC-120,TIC,89463560,35,SPOC,120,0.049484134,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.3938847496,Complex,1,2,0,0,,1,2,0,0,
108,TIC-89463560-36-SPOC-120,TIC,89463560,36,SPOC,120,0.051386571,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.3935966283,Complex,2,1,0,0,,1,1,0,0,
108,TIC-89463560-37-SPOC-120,TIC,89463560,37,SPOC,120,0.044449115,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.3927644547,Complex,2,2,1,1,Shelf seems to be directly caused by flare,1,2,0,0,
108,TIC-89463560-61-SPOC-120,TIC,89463560,61,SPOC,120,0.045269489,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.3928431966,Complex,2,2,0,0,,1,2,0,1,
108,TIC-89463560-62-SPOC-120,TIC,89463560,62,SPOC,120,0.04435122,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.3926374802,Complex,1,1,0,0,,1,1,0,0,This period in general has just been showing one little dip consistnely but normally there isn't a peak at the period on the periodogram
108,TIC-89463560-63-SPOC-120,TIC,89463560,63,SPOC,120,0.053443396,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,4.006566464,Double Dip,1,2,0,0,,1,2,0,0,
108,TIC-89463560-64-SPOC-120,TIC,89463560,64,SPOC,120,0.031098968,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.3930174536,Complex,0,2,0,0,,0,2,0,0,Double dipper
108,TIC-89463560-88-FFI-200s,TIC,89463560,88,FFI,200s,20.44029949,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.028375295,Complex,9,0,0,0,,9,0,0,0,
108,TIC-89463560-89-SPOC-120,TIC,89463560,89,SPOC,120,0.026101506,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.1967597439,Complex,1,2,0,0,No peak in periodogram at period,2,2,0,0,
108,TIC-89463560-90-SPOC-120,TIC,89463560,90,SPOC,120,0.02814607,89463560,5314298588812179328,<NA>,0.392916667,0.323333333,Argus,45,Bouma_2024,Bouma,2024,0.3236593191,Complex,0,2,0,0,Double dipper,1,2,0,1,
109,TIC-94088626-10-SPOC-120,TIC,94088626,10,SPOC,120,0.051005512,94088626,5368673630700201984,<NA>,0.275,,Argus,45,Bouma_2024,Bouma,2024,0.1374285844,Complex,2,1,0,1,Literature period is a little off,,,,,
109,TIC-94088626-37-FFI-10min,TIC,94088626,37,FFI,10min,43.65687417,94088626,5368673630700201984,<NA>,0.275,,Argus,45,Bouma_2024,Bouma,2024,0.030287546,Complex,9,0,0,0,,,,,,
109,TIC-94088626-64-FFI-200s,TIC,94088626,64,FFI,200s,0.027308191,94088626,5368673630700201984,<NA>,0.275,,Argus,45,Bouma_2024,Bouma,2024,0.274763299,Complex,2,2,1,1,,,,,,
109,TIC-94088626-90-SPOC-120,TIC,94088626,90,SPOC,120,0.066062725,94088626,5368673630700201984,<NA>,0.275,,Argus,45,Bouma_2024,Bouma,2024,0.1374877648,Complex,2,1,0,0,,,,,,
110,TIC-294328887-1-FFI-30min,TIC,294328887,1,FFI,30min,0.016761408,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3539349513,Complex,2,1,0,1,,,,,,
110,TIC-294328887-2-FFI-30min,TIC,294328887,2,FFI,30min,0.019676312,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3536036912,Complex,2,0,0,1,,,,,,
110,TIC-294328887-3-FFI-30min,TIC,294328887,3,FFI,30min,0.022798242,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3549321996,Complex,1,0,0,1,,,,,,
110,TIC-294328887-4-FFI-30min,TIC,294328887,4,FFI,30min,0.026552022,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.35514986,Complex,1,0,1,1,,,,,,
110,TIC-294328887-5-SPOC-120,TIC,294328887,5,SPOC,120,0.071664882,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3547540586,Complex,2,2,0,0,,,,,,
110,TIC-294328887-6-FFI-30min,TIC,294328887,6,FFI,30min,0.023166639,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3540937481,Complex,2,0,0,1,,,,,,
110,TIC-294328887-7-FFI-30min,TIC,294328887,7,FFI,30min,0.026212933,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.354539154,Complex,1,0,1,1,Sudden darkening in addition to shelf,,,,,
110,TIC-294328887-8-FFI-30min,TIC,294328887,8,FFI,30min,0.031711888,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3547556952,Complex,1,1,0,1,Sudden darkening,,,,,
110,TIC-294328887-9-FFI-30min,TIC,294328887,9,FFI,30min,0.034609434,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3548556602,Complex,2,0,0,1,,,,,,
110,TIC-294328887-10-FFI-30min,TIC,294328887,10,FFI,30min,0.02387891,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3543160109,Complex,2,0,1,1,,,,,,
110,TIC-294328887-11-FFI-30min,TIC,294328887,11,FFI,30min,0.019086944,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3546334655,Complex,2,0,0,1,,,,,,
110,TIC-294328887-12-FFI-30min,TIC,294328887,12,FFI,30min,0.021490268,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3546826527,Complex,2,0,1,1,,,,,,
110,TIC-294328887-13-FFI-30min,TIC,294328887,13,FFI,30min,0.018001059,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.354356746,Complex,2,0,1,1,,,,,,
110,TIC-294328887-27-FFI-10min,TIC,294328887,27,FFI,10min,0.015138751,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.354708123,Complex,1,1,0,0,,,,,,
110,TIC-294328887-28-FFI-10min,TIC,294328887,28,FFI,10min,0.017657359,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.354406161,Complex,1,0,0,0,,,,,,
110,TIC-294328887-29-FFI-10min,TIC,294328887,29,FFI,10min,0.021050509,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3539696932,Complex,2,1,0,0,,,,,,
110,TIC-294328887-30-FFI-10min,TIC,294328887,30,FFI,10min,0.019003337,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3540967803,Complex,1,0,0,1,,,,,,
110,TIC-294328887-31-FFI-10min,TIC,294328887,31,FFI,10min,0.020489759,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3548971683,Complex,1,0,0,0,,,,,,
110,TIC-294328887-32-SPOC-120,TIC,294328887,32,SPOC,120,0.062872815,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3545703986,Complex,0,2,0,0,Double dipper,,,,,
110,TIC-294328887-33-SPOC-120,TIC,294328887,33,SPOC,120,0.056798154,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.354416157,Complex,1,2,0,0,,,,,,
110,TIC-294328887-34-SPOC-120,TIC,294328887,34,SPOC,120,0.064233243,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.354485557,Complex,2,2,0,0,,,,,,
110,TIC-294328887-35-SPOC-120,TIC,294328887,35,SPOC,120,0.061047792,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3541705707,Complex,1,1,0,1,,,,,,
110,TIC-294328887-36-SPOC-120,TIC,294328887,36,SPOC,120,0.06050328,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3544946824,Complex,2,1,0,1,,,,,,
110,TIC-294328887-37-SPOC-120,TIC,294328887,37,SPOC,120,0.070593119,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3543534472,Complex,2,1,0,0,,,,,,
110,TIC-294328887-38-SPOC-120,TIC,294328887,38,SPOC,120,0.061322534,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3538183837,Complex,2,1,0,1,,,,,,
110,TIC-294328887-39-SPOC-120,TIC,294328887,39,SPOC,120,0.061948776,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3543772906,Complex,1,1,1,1,,,,,,
110,TIC-294328887-61-FFI-200s,TIC,294328887,61,FFI,200s,0.066907399,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,5.729566535,Not Complex,9,2,0,0,,,,,,
110,TIC-294328887-62-FFI-200s,TIC,294328887,62,FFI,200s,0.023828176,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.354669324,Complex,2,0,0,0,,,,,,
110,TIC-294328887-63-FFI-200s,TIC,294328887,63,FFI,200s,0.021430681,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.1772978225,Complex,2,2,1,1,,,,,,
110,TIC-294328887-64-FFI-200s,TIC,294328887,64,FFI,200s,0.024298246,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3546376241,Complex,1,0,0,0,,,,,,
110,TIC-294328887-65-FFI-200s,TIC,294328887,65,FFI,200s,0.02744418,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.354073881,Complex,2,1,0,0,,,,,,
110,TIC-294328887-66-FFI-200s,TIC,294328887,66,FFI,200s,0.025338009,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3547489372,Complex,2,1,0,0,,,,,,
110,TIC-294328887-67-FFI-200s,TIC,294328887,67,FFI,200s,0.033879453,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.35474269,Complex,2,0,0,0,Noisy,,,,,
110,TIC-294328887-68-FFI-200s,TIC,294328887,68,FFI,200s,0.052629503,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3547631813,Complex,9,0,0,0,,,,,,
110,TIC-294328887-69-FFI-200s,TIC,294328887,69,FFI,200s,0.043563636,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.355124954,Complex,1,1,0,0,Noisy,,,,,
110,TIC-294328887-87-SPOC-120,TIC,294328887,87,SPOC,120,0.062330818,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3545121303,Complex,2,2,1,1,,,,,,
110,TIC-294328887-88-SPOC-120,TIC,294328887,88,SPOC,120,0.069930673,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3540933541,Complex,2,2,0,1,,,,,,
110,TIC-294328887-89-SPOC-120,TIC,294328887,89,SPOC,120,0.06483562,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3547431547,Complex,2,1,1,1,,,,,,
110,TIC-294328887-90-SPOC-120,TIC,294328887,90,SPOC,120,0.060989201,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3538809135,Complex,2,2,1,1,Diagonal,,,,,
110,TIC-294328887-93-SPOC-120,TIC,294328887,93,SPOC,120,0.070826381,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3544632193,Complex,2,1,0,1,,,,,,
110,TIC-294328887-94-SPOC-120,TIC,294328887,94,SPOC,120,0.065887374,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3548698121,Complex,2,0,0,0,Diagonal,,,,,
110,TIC-294328887-95-SPOC-120,TIC,294328887,95,SPOC,120,0.060312164,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3549371415,Complex,2,2,1,1,,,,,,
110,TIC-294328887-96-SPOC-120,TIC,294328887,96,SPOC,120,0.057040358,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3548299971,Complex,2,1,0,0,Diagonal,,,,,
110,TIC-294328887-97-FFI-200s,TIC,294328887,97,FFI,200s,0.043821012,294328887,5485498390406148736,<NA>,0.354583333,,Carina near moving group,200,Bouma_2024,Bouma,2024,0.3548759,Complex,1,0,0,1,The evolution mostly seems to be a detrending artifact,,,,,
111,TIC-363963079-7-SPOC-120,TIC,363963079,7,SPOC,120,0.062027955,363963079,5506029021277336576,<NA>,0.325833333,0.30875,Argus,45,Bouma_2024,Bouma,2024,0.3257289904,Complex,2,1,0,1,,0,1,0,0,
111,TIC-363963079-8-SPOC-120,TIC,363963079,8,SPOC,120,0.065666991,363963079,5506029021277336576,<NA>,0.325833333,0.30875,Argus,45,Bouma_2024,Bouma,2024,0.3262213672,Complex,2,1,0,0,Literature period is maybe slightly off,0,1,0,0,
111,TIC-363963079-33-SPOC-120,TIC,363963079,33,SPOC,120,0.047007024,363963079,5506029021277336576,<NA>,0.325833333,0.30875,Argus,45,Bouma_2024,Bouma,2024,0.3258408455,Complex,1,1,0,0,Noisy,0,1,0,0,
111,TIC-363963079-34-SPOC-120,TIC,363963079,34,SPOC,120,0.04922992,363963079,5506029021277336576,<NA>,0.325833333,0.30875,Argus,45,Bouma_2024,Bouma,2024,0.325651577,Complex,2,1,0,0,,0,1,0,0,
