pop_id,lcname,idtype,ID,secorcamp,LC_author,cadence,fluxamplitude,TIC,gaiadr3_source_id,epic_id,per,group,age_Myr,disco_paper,paper_author,year,Score,Flare,Shelf,Evolution,Notes,per_col
210,TIC-245868207-43-SPOC-120,TIC,245868207,43,SPOC,120,0.02999109,245868207,3313414750283302400,246969828,1.0063,Taurus,2.0,Rebull_2020,Rebull,2020,2,1,0,0,,one
210,TIC-245868207-44-SPOC-120,TIC,245868207,44,SPOC,120,0.034167993,245868207,3313414750283302400,246969828,1.0063,Taurus,2.0,Rebull_2020,Rebull,2020,2,1,0,1,,one
210,TIC-245868207-70-SPOC-120,TIC,245868207,70,SPOC,120,0.034943247,245868207,3313414750283302400,246969828,1.0063,Taurus,2.0,Rebull_2020,Rebull,2020,2,1,0,0,,one
210,TIC-245868207-71-SPOC-120,TIC,245868207,71,SPOC,120,0.035186172,245868207,3313414750283302400,246969828,1.0063,Taurus,2.0,Rebull_2020,Rebull,2020,2,0,0,0,,one
211,TIC-268324578-43-SPOC-120,TIC,268324578,43,SPOC,120,0.1532992959,268324578,147799209159857280,247794636,1.7211,Taurus,2.0,Rebull_2020,Rebull,2020,2,0,0,1,,one
211,TIC-268324578-44-SPOC-120,TIC,268324578,44,SPOC,120,0.1226775587,268324578,147799209159857280,247794636,1.7211,Taurus,2.0,Rebull_2020,Rebull,2020,0,0,0,0,No periodic behavior seen,one
211,TIC-268324578-70-FFI-200s,TIC,268324578,70,FFI,200s,0.015121236,268324578,147799209159857280,247794636,1.7211,Taurus,2.0,Rebull_2020,Rebull,2020,2,0,0,0,,one
211,TIC-268324578-71-FFI-200s,TIC,268324578,71,FFI,200s,0.021156203,268324578,147799209159857280,247794636,1.7211,Taurus,2.0,Rebull_2020,Rebull,2020,1,0,0,0,,one
0,EPIC-246676629-13-EVEREST-1800,EPIC,246676629,13,EVEREST,1800,0.075449486,59129133,3392549449695395968,246676629,0.6332,Taurus,2.0,Stauffer_2018,Stauffer,2018,1,0,0,0,Very hard to tell what's going on ,two
0,TIC-59129133-5-FFI-30min,TIC,59129133,5,FFI,30min,0.041935422,59129133,3392549449695395968,246676629,0.6332,Taurus,2.0,Stauffer_2018,Stauffer,2018,1,1,0,1,,two
0,TIC-59129133-32-FFI-10min,TIC,59129133,32,FFI,10min,0.05379337,59129133,3392549449695395968,246676629,0.6332,Taurus,2.0,Stauffer_2018,Stauffer,2018,2,0,0,0,,two
0,TIC-59129133-43-SPOC-120,TIC,59129133,43,SPOC,120,0.053993285,59129133,3392549449695395968,246676629,0.6332,Taurus,2.0,Stauffer_2018,Stauffer,2018,2,2,0,1,Literature period might be a little off,two
0,TIC-59129133-44-SPOC-120,TIC,59129133,44,SPOC,120,0.056758404,59129133,3392549449695395968,246676629,0.6332,Taurus,2.0,Stauffer_2018,Stauffer,2018,2,2,0,1,,two
0,TIC-59129133-71-FFI-200s,TIC,59129133,71,FFI,200s,0.04983628,59129133,3392549449695395968,246676629,0.6332,Taurus,2.0,Stauffer_2018,Stauffer,2018,2,0,0,0,Can't really see the behavior of this period on the riverplot this sector,two
1,EPIC-246682490-13-K2SFF-1800,EPIC,246682490,13,K2SFF,1800,0.049146736,59091144,3392553852037339776,246682490,3.6324,Taurus,2.0,Stauffer_2018,Stauffer,2018,0,0,0,1,,two
1,TIC-59091144-5-FFI-30min,TIC,59091144,5,FFI,30min,0.023516403,59091144,3392553852037339776,246682490,3.6324,Taurus,2.0,Stauffer_2018,Stauffer,2018,0,0,0,0,,two
1,TIC-59091144-32-FFI-10min,TIC,59091144,32,FFI,10min,0.016006259,59091144,3392553852037339776,246682490,3.6324,Taurus,2.0,Stauffer_2018,Stauffer,2018,1,1,0,0,,two
1,TIC-59091144-43-SPOC-120,TIC,59091144,43,SPOC,120,0.024946266,59091144,3392553852037339776,246682490,3.6324,Taurus,2.0,Stauffer_2018,Stauffer,2018,1,1,0,0,,two
1,TIC-59091144-44-SPOC-120,TIC,59091144,44,SPOC,120,0.02627793,59091144,3392553852037339776,246682490,3.6324,Taurus,2.0,Stauffer_2018,Stauffer,2018,1,1,0,0,,two
1,TIC-59091144-71-FFI-200s,TIC,59091144,71,FFI,200s,0.025818591,59091144,3392553852037339776,246682490,3.6324,Taurus,2.0,Stauffer_2018,Stauffer,2018,0,1,0,0,,two
5,EPIC-203821589-2-K2SFF-1800,EPIC,203821589,2,K2SFF,1800,0.1193304289,175743566,6049078741946841856,203821589,0.9105,Rho Ophiuchi,1.0,Stauffer_2018,Stauffer,2018,0,0,0,0,,two
5,TIC-175743566-91-SPOC-120,TIC,175743566,91,SPOC,120,0.025267357,175743566,6049078741946841856,203821589,0.9105,Rho Ophiuchi,1.0,Stauffer_2018,Stauffer,2018,1,0,0,0,No periodogram peak at this period,two
6,EPIC-203897692-2-EVEREST-1800,EPIC,203897692,2,EVEREST,1800,0.072636858,98689067,6049136569386567296,203897692,0.5011,Rho Ophiuchi,1.0,Stauffer_2018,Stauffer,2018,0,0,0,0,,two
6,TIC-98689067-91-SPOC-120,TIC,98689067,91,SPOC,120,0.1549639344,98689067,6049136569386567296,203897692,0.5011,Rho Ophiuchi,1.0,Stauffer_2018,Stauffer,2018,0,0,0,0,No visible periodic behavior,two
7,EPIC-204060981-2-K2SFF-1800,EPIC,204060981,2,K2SFF,1800,0.051716173,49072162,6049979104536677632,204060981,0.3802,Upper Scorpius,10.0,Stauffer_2018,Stauffer,2018,2,0,0,0,,two
7,TIC-49072162-91-SPOC-120,TIC,49072162,91,SPOC,120,0.041329551,49072162,6049979104536677632,204060981,0.3802,Upper Scorpius,10.0,Stauffer_2018,Stauffer,2018,2,0,0,1,,two
9,EPIC-204099739-2-K2SFF-1800,EPIC,204099739,2,K2SFF,1800,0.090446979,48908525,6242105876588253056,204099739,0.7158,Upper Scorpius,10.0,Stauffer_2018,Stauffer,2018,0,0,0,0,,two
9,TIC-48908525-91-FFI-200s,TIC,48908525,91,FFI,200s,0.018005101,48908525,6242105876588253056,204099739,0.7158,Upper Scorpius,10.0,Stauffer_2018,Stauffer,2018,0,0,0,0,,two
10,EPIC-205267399-2-K2SFF-1800,EPIC,205267399,2,K2SFF,1800,0.047272795,49815071,6246044017998844160,205267399,0.3311,Upper Scorpius,10.0,Stauffer_2018,Stauffer,2018,0,1,0,0,,two
10,TIC-49815071-91-SPOC-120,TIC,49815071,91,SPOC,120,0.049877107,49815071,6246044017998844160,205267399,0.3311,Upper Scorpius,10.0,Stauffer_2018,Stauffer,2018,1,0,0,0,,two
11,EPIC-203050730-2-K2SFF-1800,EPIC,203050730,2,K2SFF,1800,0.023901501,204792541,6044751575283331840,203050730,0.774,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,0,0,0,,two
11,TIC-204792541-91-SPOC-120,TIC,204792541,91,SPOC,120,0.03155545,204792541,6044751575283331840,203050730,0.774,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,0,0,0,0,,two
13,EPIC-203534383-2-K2SFF-1800,EPIC,203534383,2,K2SFF,1800,0.038640148,68502886,6048717277503393792,203534383,0.3234,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,2,0,0,,two
13,TIC-68502886-91-SPOC-120,TIC,68502886,91,SPOC,120,0.1572326362,68502886,6048717277503393792,203534383,0.3234,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,0,0,0,0,No clear periodic behavior,two
14,EPIC-203462615-2-K2SFF-1800,EPIC,203462615,2,K2SFF,1800,0.067891493,66750314,6235428336315960576,203462615,0.4421,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,1,0,0,0,,two
14,TIC-66750314-91-SPOC-120,TIC,66750314,91,SPOC,120,0.042721164,66750314,6235428336315960576,203462615,0.4421,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,2,1,0,0,,two
15,EPIC-204066898-2-K2SFF-1800,EPIC,204066898,2,K2SFF,1800,0.045735727,12659333,6237069013821425408,204066898,0.5386,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,0,1,0,0,What is happening,two
15,EPIC-204066898-15-EVEREST-1800,EPIC,204066898,15,EVEREST,1800,0.075795269,12659333,6237069013821425408,204066898,0.5386,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,0,1,0,0,What is happening,two
15,TIC-12659333-91-SPOC-120,TIC,12659333,91,SPOC,120,0.0456411,12659333,6237069013821425408,204066898,0.5386,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,0,0,0,0,,two
19,EPIC-204918279-2-K2SFF-1800,EPIC,204918279,2,K2SFF,1800,0.01735832,220765024,6246944689821248128,204918279,0.4594,Upper Scorpius,10.0,Stauffer_2017,Stauffer,2017,0,1,0,0,Weird,two
23,TIC-290889135-10-FFI-30min,TIC,290889135,10,FFI,30min,0.061266827,290889135,5237270068366411392,,0.3072,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,0,0,0,,two
23,TIC-290889135-11-FFI-30min,TIC,290889135,11,FFI,30min,0.063381531,290889135,5237270068366411392,,0.3072,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,1,0,0,,two
23,TIC-290889135-37-FFI-10min,TIC,290889135,37,FFI,10min,0.045581486,290889135,5237270068366411392,,0.3072,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,two
23,TIC-290889135-38-FFI-10min,TIC,290889135,38,FFI,10min,0.046363099,290889135,5237270068366411392,,0.3072,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,two
23,TIC-290889135-64-FFI-200s,TIC,290889135,64,FFI,200s,0.056273203,290889135,5237270068366411392,,0.3072,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,2,0,0,,two
23,TIC-290889135-65-FFI-200s,TIC,290889135,65,FFI,200s,0.048330388,290889135,5237270068366411392,,0.3072,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,2,0,1,,two
32,TIC-364291454-12-FFI-30min,TIC,364291454,12,FFI,30min,0.024209085,364291454,5996407565146180992,,0.406,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,0,0,0,,two
49,TIC-404387832-11-FFI-30min,TIC,404387832,11,FFI,30min,0.025129535,404387832,6081508322019767296,,0.2548,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0,0,0,0,,two
49,TIC-404387832-37-FFI-10min,TIC,404387832,37,FFI,10min,0.022126573,404387832,6081508322019767296,,0.2548,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,1,0,1,,two
49,TIC-404387832-38-FFI-10min,TIC,404387832,38,FFI,10min,0.024100593,404387832,6081508322019767296,,0.2548,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1,1,0,0,,two
49,TIC-404387832-64-FFI-200s,TIC,404387832,64,FFI,200s,0.019024657,404387832,6081508322019767296,,0.2548,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,0,,two
56,TIC-127246012-11-FFI-30min,TIC,127246012,11,FFI,30min,0.009630184,127246012,6099073363870236800,,0.1069,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0,1,0,0,,two
56,TIC-127246012-38-FFI-10min,TIC,127246012,38,FFI,10min,0.009422853,127246012,6099073363870236800,,0.1069,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0,0,0,0,,two
56,TIC-127246012-65-FFI-200s,TIC,127246012,65,FFI,200s,0.018943569,127246012,6099073363870236800,,0.1069,UCL/LCC,16.0,Rebull_2022,Rebull,2022,0,1,0,0,,two
59,TIC-241884143-11-FFI-30min,TIC,241884143,11,FFI,30min,0.01649764,241884143,6103443682068685696,,0.6399,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,1,0,0,,two
59,TIC-241884143-38-FFI-10min,TIC,241884143,38,FFI,10min,0.020395605,241884143,6103443682068685696,,0.6399,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,2,0,1,,two
59,TIC-241884143-65-FFI-200s,TIC,241884143,65,FFI,200s,0.023650237,241884143,6103443682068685696,,0.6399,UCL/LCC,16.0,Rebull_2022,Rebull,2022,2,0,0,1,,two
67,TIC-121840452-11-FFI-30min,TIC,121840452,11,FFI,30min,0.086534181,121840452,6197960106773771776,,0.205,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0,0,0,0,,two
67,TIC-121840452-38-FFI-10min,TIC,121840452,38,FFI,10min,0.059136102,121840452,6197960106773771776,,0.205,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,0,1,0,0,Can barely see the periodic behavior,two
67,TIC-121840452-65-SPOC-120,TIC,121840452,65,SPOC,120,0.095635206,121840452,6197960106773771776,,0.205,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1,2,0,0,,two
71,EPIC-211016654-4-K2SFF-1800,EPIC,211016654,4,K2SFF,1800,0.036003294,440690770,64933621980897536,211016654,0.1702,Pleiades,125.0,Rebull_2016,Rebull,2016,0,2,0,0,,two
71,TIC-440690770-43-FFI-10min,TIC,440690770,43,FFI,10min,0.009814964,440690770,64933621980897536,211016654,0.1702,Pleiades,125.0,Rebull_2016,Rebull,2016,0,1,0,0,Periodic behavior barely visible,two
71,TIC-440690770-44-FFI-10min,TIC,440690770,44,FFI,10min,0.00672368,440690770,64933621980897536,211016654,0.1702,Pleiades,125.0,Rebull_2016,Rebull,2016,0,1,0,0,,two
71,TIC-440690770-70-SPOC-120,TIC,440690770,70,SPOC,120,0.060444891,440690770,64933621980897536,211016654,0.1702,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,two
71,TIC-440690770-71-SPOC-120,TIC,440690770,71,SPOC,120,0.069490725,440690770,64933621980897536,211016654,0.1702,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,two
72,EPIC-211047687-4-K2SFF-1800,EPIC,211047687,4,K2SFF,1800,0.02428946,67768181,65232757863112192,211047687,0.2016,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,two
72,TIC-67768181-42-SPOC-120,TIC,67768181,42,SPOC,120,0.1072660565,67768181,65232757863112192,211047687,0.2016,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,Can't see periodic behavior,two
72,TIC-67768181-43-SPOC-120,TIC,67768181,43,SPOC,120,0.097110868,67768181,65232757863112192,211047687,0.2016,Pleiades,125.0,Rebull_2016,Rebull,2016,0,1,0,0,,two
72,TIC-67768181-44-SPOC-120,TIC,67768181,44,SPOC,120,0.088690853,67768181,65232757863112192,211047687,0.2016,Pleiades,125.0,Rebull_2016,Rebull,2016,0,1,0,0,,two
72,TIC-67768181-70-SPOC-120,TIC,67768181,70,SPOC,120,0.084294027,67768181,65232757863112192,211047687,0.2016,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,two
72,TIC-67768181-71-SPOC-120,TIC,67768181,71,SPOC,120,0.094568515,67768181,65232757863112192,211047687,0.2016,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,two
73,EPIC-211057712-4-K2SFF-1800,EPIC,211057712,4,K2SFF,1800,0.01782446,14334105,65910602485240576,211057712,0.3514,Pleiades,125.0,Rebull_2016,Rebull,2016,0,1,0,0,,two
73,TIC-14334105-43-FFI-10min,TIC,14334105,43,FFI,10min,0.008491984,14334105,65910602485240576,211057712,0.3514,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,two
73,TIC-14334105-44-FFI-10min,TIC,14334105,44,FFI,10min,0.008871586,14334105,65910602485240576,211057712,0.3514,Pleiades,125.0,Rebull_2016,Rebull,2016,0,0,0,0,,two
73,TIC-14334105-70-FFI-200s,TIC,14334105,70,FFI,200s,0.014054394,14334105,65910602485240576,211057712,0.3514,Pleiades,125.0,Rebull_2016,Rebull,2016,1,0,0,0,,two
73,TIC-14334105-71-FFI-200s,TIC,14334105,71,FFI,200s,0.013732412,14334105,65910602485240576,211057712,0.3514,Pleiades,125.0,Rebull_2016,Rebull,2016,0,1,0,0,,two
81,TIC-368129164-23-SPOC-120,TIC,368129164,23,SPOC,120,0.015907502,368129164,1450067137649786752,,0.108333333,AB Doradus moving group,149.0,Bouma_2024,Bouma,2024,0,2,0,0,,two
81,TIC-368129164-50-SPOC-120,TIC,368129164,50,SPOC,120,0.014394802,368129164,1450067137649786752,,0.108333333,AB Doradus moving group,149.0,Bouma_2024,Bouma,2024,0,2,0,0,,two
81,TIC-368129164-77-SPOC-120,TIC,368129164,77,SPOC,120,0.013712209,368129164,1450067137649786752,,0.108333333,AB Doradus moving group,149.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
84,TIC-2234692-19-SPOC-120,TIC,2234692,19,SPOC,120,0.068009853,2234692,181104928193233408,,2.491666667,Columba,42.0,Bouma_2024,Bouma,2024,1,2,0,0,Hard to see the actual periodic behavior,two
84,TIC-2234692-43-SPOC-120,TIC,2234692,43,SPOC,120,0.046428651,2234692,181104928193233408,,2.491666667,Columba,42.0,Bouma_2024,Bouma,2024,1,1,0,0,,two
84,TIC-2234692-44-SPOC-120,TIC,2234692,44,SPOC,120,0.07095747,2234692,181104928193233408,,2.491666667,Columba,42.0,Bouma_2024,Bouma,2024,2,1,0,0,,two
84,TIC-2234692-45-SPOC-120,TIC,2234692,45,SPOC,120,0.053247368,2234692,181104928193233408,,2.491666667,Columba,42.0,Bouma_2024,Bouma,2024,1,1,0,0,,two
84,TIC-2234692-59-FFI-200s,TIC,2234692,59,FFI,200s,0.038651058,2234692,181104928193233408,,2.491666667,Columba,42.0,Bouma_2024,Bouma,2024,0,1,0,0,Period not visible at all,two
84,TIC-2234692-71-SPOC-120,TIC,2234692,71,SPOC,120,0.067060828,2234692,181104928193233408,,2.491666667,Columba,42.0,Bouma_2024,Bouma,2024,1,1,0,0,,two
84,TIC-2234692-73-SPOC-120,TIC,2234692,73,SPOC,120,0.081219584,2234692,181104928193233408,,2.491666667,Columba,42.0,Bouma_2024,Bouma,2024,0,1,0,0,Can't see period,two
84,TIC-2234692-86-SPOC-120,TIC,2234692,86,SPOC,120,0.050504482,2234692,181104928193233408,,2.491666667,Columba,42.0,Bouma_2024,Bouma,2024,1,0,0,0,,two
86,TIC-146539195-5-SPOC-120,TIC,146539195,5,SPOC,120,0.034502614,146539195,2962794236080240128,,0.30375,Beta Pic moving group,24.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
86,TIC-146539195-32-SPOC-120,TIC,146539195,32,SPOC,120,0.052699113,146539195,2962794236080240128,,0.30375,Beta Pic moving group,24.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
87,TIC-264599508-7-SPOC-120,TIC,264599508,7,SPOC,120,0.030073464,264599508,3156962079670742528,,0.374583333,Columba,42.0,Bouma_2024,Bouma,2024,2,1,0,0,,two
87,TIC-264599508-33-SPOC-120,TIC,264599508,33,SPOC,120,0.051535487,264599508,3156962079670742528,,0.374583333,Columba,42.0,Bouma_2024,Bouma,2024,2,1,0,0,,two
87,TIC-264599508-44-SPOC-120,TIC,264599508,44,SPOC,120,0.033196688,264599508,3156962079670742528,,0.374583333,Columba,42.0,Bouma_2024,Bouma,2024,2,2,0,0,,two
87,TIC-264599508-45-SPOC-120,TIC,264599508,45,SPOC,120,0.032193911,264599508,3156962079670742528,,0.374583333,Columba,42.0,Bouma_2024,Bouma,2024,1,1,0,0,,two
87,TIC-264599508-46-SPOC-120,TIC,264599508,46,SPOC,120,0.035331452,264599508,3156962079670742528,,0.374583333,Columba,42.0,Bouma_2024,Bouma,2024,2,1,0,0,,two
87,TIC-264599508-71-SPOC-120,TIC,264599508,71,SPOC,120,0.043250859,264599508,3156962079670742528,,0.374583333,Columba,42.0,Bouma_2024,Bouma,2024,2,1,0,0,,two
87,TIC-264599508-72-SPOC-120,TIC,264599508,72,SPOC,120,0.046019876,264599508,3156962079670742528,,0.374583333,Columba,42.0,Bouma_2024,Bouma,2024,2,0,0,0,,two
87,TIC-264599508-87-SPOC-120,TIC,264599508,87,SPOC,120,0.036222279,264599508,3156962079670742528,,0.374583333,Columba,42.0,Bouma_2024,Bouma,2024,2,1,0,0,,two
88,TIC-50745567-6-SPOC-120,TIC,50745567,6,SPOC,120,0.023851895,50745567,3216729878197029120,,1.189583333,Beta Pic moving group,24.0,Bouma_2024,Bouma,2024,1,2,0,0,Can't barely see the period,two
88,TIC-50745567-32-SPOC-120,TIC,50745567,32,SPOC,120,0.028907651,50745567,3216729878197029120,,1.189583333,Beta Pic moving group,24.0,Bouma_2024,Bouma,2024,1,1,0,0,,two
91,TIC-68812630-43-SPOC-120,TIC,68812630,43,SPOC,120,0.069680607,68812630,3408524670748967808,,0.22,Taurus,2.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
91,TIC-68812630-44-SPOC-120,TIC,68812630,44,SPOC,120,0.071630299,68812630,3408524670748967808,,0.22,Taurus,2.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
91,TIC-68812630-71-SPOC-120,TIC,68812630,71,SPOC,120,0.070775545,68812630,3408524670748967808,,0.22,Taurus,2.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
92,TIC-118449916-43-SPOC-120,TIC,118449916,43,SPOC,120,0.065119207,118449916,3410376454489356416,,0.279583333,Taurus,2.0,Bouma_2024,Bouma,2024,1,0,0,0,,two
92,TIC-118449916-44-SPOC-120,TIC,118449916,44,SPOC,120,0.066918522,118449916,3410376454489356416,,0.279583333,Taurus,2.0,Bouma_2024,Bouma,2024,1,0,0,0,,two
92,TIC-118449916-70-SPOC-120,TIC,118449916,70,SPOC,120,0.055007529,118449916,3410376454489356416,,0.279583333,Taurus,2.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
92,TIC-118449916-71-SPOC-120,TIC,118449916,71,SPOC,120,0.056812406,118449916,3410376454489356416,,0.279583333,Taurus,2.0,Bouma_2024,Bouma,2024,1,0,0,0,,two
93,TIC-142173958-10-SPOC-120,TIC,142173958,10,SPOC,120,0.061072302,142173958,3465944500845668224,,0.535,TW Hydrae association,10.0,Bouma_2024,Bouma,2024,2,1,0,0,,two
93,TIC-142173958-37-SPOC-120,TIC,142173958,37,SPOC,120,0.044548035,142173958,3465944500845668224,,0.535,TW Hydrae association,10.0,Bouma_2024,Bouma,2024,2,1,0,0,,two
93,TIC-142173958-90-SPOC-120,TIC,142173958,90,SPOC,120,0.059785932,142173958,3465944500845668224,,0.535,TW Hydrae association,10.0,Bouma_2024,Bouma,2024,2,0,0,0,,two
96,TIC-201898222-2-SPOC-120,TIC,201898222,2,SPOC,120,0.029237986,201898222,4741424237273655040,,0.5675,Tucana-Horologium,40.0,Bouma_2024,Bouma,2024,2,1,0,0,,two
96,TIC-201898222-3-SPOC-120,TIC,201898222,3,SPOC,120,0.01923483,201898222,4741424237273655040,,0.5675,Tucana-Horologium,40.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
96,TIC-201898222-29-SPOC-120,TIC,201898222,29,SPOC,120,0.048411274,201898222,4741424237273655040,,0.5675,Tucana-Horologium,40.0,Bouma_2024,Bouma,2024,0,2,0,0,,two
96,TIC-201898222-30-SPOC-120,TIC,201898222,30,SPOC,120,0.033492047,201898222,4741424237273655040,,0.5675,Tucana-Horologium,40.0,Bouma_2024,Bouma,2024,0,2,0,0,,two
96,TIC-201898222-69-FFI-200s,TIC,201898222,69,FFI,200s,0.020552455,201898222,4741424237273655040,,0.5675,Tucana-Horologium,40.0,Bouma_2024,Bouma,2024,1,1,0,0,,two
96,TIC-201898222-96-SPOC-120,TIC,201898222,96,SPOC,120,0.07377106,201898222,4741424237273655040,,0.5675,Tucana-Horologium,40.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
96,TIC-201898222-97-FFI-200s,TIC,201898222,97,FFI,200s,0.02840404,201898222,4741424237273655040,,0.5675,Tucana-Horologium,40.0,Bouma_2024,Bouma,2024,0,0,0,0,Can't really see the period,two
98,TIC-144486786-5-SPOC-120,TIC,144486786,5,SPOC,120,0.025022972,144486786,4809722429257648768,,0.47875,Columba,42.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
98,TIC-144486786-6-SPOC-120,TIC,144486786,6,SPOC,120,0.025524676,144486786,4809722429257648768,,0.47875,Columba,42.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
98,TIC-144486786-32-SPOC-120,TIC,144486786,32,SPOC,120,0.051240814,144486786,4809722429257648768,,0.47875,Columba,42.0,Bouma_2024,Bouma,2024,0,2,0,0,,two
98,TIC-144486786-33-SPOC-120,TIC,144486786,33,SPOC,120,0.052268326,144486786,4809722429257648768,,0.47875,Columba,42.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
98,TIC-144486786-87-SPOC-120,TIC,144486786,87,SPOC,120,0.029099643,144486786,4809722429257648768,,0.47875,Columba,42.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
99,TIC-425937691-1-SPOC-120,TIC,425937691,1,SPOC,120,0.076611114,425937691,4900780511935295872,,0.134166667,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,2,1,0,0,,two
99,TIC-425937691-2-SPOC-120,TIC,425937691,2,SPOC,120,0.071775627,425937691,4900780511935295872,,0.134166667,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,2,1,0,0,,two
99,TIC-425937691-28-SPOC-120,TIC,425937691,28,SPOC,120,0.07061398,425937691,4900780511935295872,,0.134166667,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,2,2,0,0,,two
99,TIC-425937691-68-SPOC-120,TIC,425937691,68,SPOC,120,0.070100188,425937691,4900780511935295872,,0.134166667,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,2,2,0,0,,two
99,TIC-425937691-69-SPOC-120,TIC,425937691,69,SPOC,120,0.066479635,425937691,4900780511935295872,,0.134166667,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,2,2,0,0,,two
99,TIC-425937691-95-SPOC-120,TIC,425937691,95,SPOC,120,0.07118901,425937691,4900780511935295872,,0.134166667,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,2,1,0,0,,two
99,TIC-425937691-96-SPOC-120,TIC,425937691,96,SPOC,120,0.068473732,425937691,4900780511935295872,,0.134166667,Tucana-Horologium,40.0,Zhan_2019,Zhan,2019,2,1,0,0,,two
107,TIC-264767454-8-SPOC-120,TIC,264767454,8,SPOC,120,0.021430671,264767454,5295268619511701760,,0.859166667,Columba,42.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
107,TIC-264767454-9-SPOC-120,TIC,264767454,9,SPOC,120,0.019532591,264767454,5295268619511701760,,0.859166667,Columba,42.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
107,TIC-264767454-10-SPOC-120,TIC,264767454,10,SPOC,120,0.021039104,264767454,5295268619511701760,,0.859166667,Columba,42.0,Bouma_2024,Bouma,2024,0,1,0,0,,two
107,TIC-264767454-27-FFI-10min,TIC,264767454,27,FFI,10min,0.008750647,264767454,5295268619511701760,,0.859166667,Columba,42.0,Bouma_2024,Bouma,2024,0,0,0,0,,two
107,TIC-264767454-34-SPOC-120,TIC,264767454,34,SPOC,120,0.01726054,264767454,5295268619511701760,,0.859166667,Columba,42.0,Bouma_2024,Bouma,2024,1,1,0,0,,two
107,TIC-264767454-35-SPOC-120,TIC,264767454,35,SPOC,120,0.016935259,264767454,5295268619511701760,,0.859166667,Columba,42.0,Bouma_2024,Bouma,2024,0,0,0,0,Double dipper,two
107,TIC-264767454-36-SPOC-120,TIC,264767454,36,SPOC,120,0.017054594,264767454,5295268619511701760,,0.859166667,Columba,42.0,Bouma_2024,Bouma,2024,0,1,0,0,Double dipper,two
107,TIC-264767454-37-SPOC-120,TIC,264767454,37,SPOC,120,0.018527764,264767454,5295268619511701760,,0.859166667,Columba,42.0,Bouma_2024,Bouma,2024,0,2,0,0,,two
